	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
21	B3LMF5_YEAS1/212-283	5VSU:A	100	72	0	0	1	72	187	258	1.28e-42	145.0	72
22	2msta	5X3Z:A	100	75	0	0	1	75	6	80	1.63e-51	158.0	75
23	D2HV73_AILME/163-226	4A8X:A	100	64	0	0	1	64	7	70	8.070000000000001e-43	135.0	64
24	D0A1Q9_TRYBG/99-164	5ZUH:A	100	66	0	0	1	66	6	71	1.2199999999999999e-42	135.0	66
25	1fjeb1	1FJE:B	100	91	0	0	1	91	1	91	1.1200000000000001e-58	180.0	91
26	Q05CY7_MOUSE/133-206	2LKZ:A	100	74	0	0	1	74	12	85	5.4999999999999997e-45	142.0	74
27	1l3ka1	2LYV:A	100	84	0	0	1	84	8	91	6.200000000000001e-56	173.0	84
28	NRD1_SCHPO/208-264	2RT3:A	100	57	0	0	1	57	21	77	9.480000000000001e-35	115.0	57
29	1qm9a1	2ADC:A	100	88	0	0	1	88	121	208	4.55e-57	177.0	88
30	2u1a	2U1A:A	100	88	0	0	1	88	1	88	1.4800000000000001e-58	176.0	88
31	B4DN17_HUMAN/307-372	2E5J:A	100	66	0	0	1	66	22	87	2.3199999999999998e-42	135.0	66
32	Q5IRM7_HUMAN/1-29	2DGS:A	100	29	0	0	1	29	53	81	3.66e-15	64.7	29
33	D2GUN5_AILME/53-119	7Q4L:A	100	67	0	0	1	67	52	118	3.31e-42	139.0	67
34	Q6JXI6_TETTH/249-314	8GAP:H	100	66	0	0	1	66	168	233	7.38e-39	135.0	66
35	NUCL_MACFA/489-555	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
36	A2ABK1_HUMAN/262-321	1X5P:A	100	60	0	0	1	60	21	80	1.94e-37	122.0	60
37	A6ZVS8_YEAS7/30-100	6EXN:Y	100	71	0	0	1	71	7	77	1.82e-43	137.0	71
38	B3LK18_YEAS1/94-153	6ZCE:p	100	60	0	0	1	60	23	82	2.43e-33	122.0	60
39	A4D210_HUMAN/164-221	5A5U:B	100	58	0	0	1	58	34	91	7.990000000000001e-35	125.0	58
40	HNRPQ_HUMAN/340-402	6KOR:A	100	63	0	0	1	63	100	162	4.61e-37	124.0	63
41	B2R7W4_HUMAN/343-405	2DK2:A	100	63	0	0	1	63	18	80	4.45e-37	121.0	63
42	A1CF_PONAB/233-297	2CPD:A	100	65	0	0	1	65	18	82	2.27e-40	130.0	65
43	C7GS45_YEAS2/221-290	6R5K:H	100	70	0	0	1	70	187	256	3.07e-41	140.0	70
44	B1AXT0_MOUSE/78-98	2RS8:A	100	21	0	0	1	21	18	38	2.3e-08	47.0	21
45	B1AXT0_MOUSE/78-98	2CPJ:A	100	21	0	0	1	21	18	38	2.3e-08	47.0	21
46	B1AXT0_MOUSE/78-98	7PU5:I	100	21	0	0	1	21	11	31	1.08e-07	47.0	21
47	B1AXT0_MOUSE/78-98	7PU5:K	100	21	0	0	1	21	11	31	1.08e-07	47.0	21
48	B1AXT0_MOUSE/78-98	3SDE:B	100	21	0	0	1	21	11	31	1.08e-07	47.0	21
49	B1AXT0_MOUSE/78-98	7PU5:E	100	21	0	0	1	21	9	29	1.08e-07	47.0	21
50	B1AXT0_MOUSE/78-98	7PU5:G	100	21	0	0	1	21	9	29	1.08e-07	47.0	21
51	B1AXT0_MOUSE/78-98	6WMZ:B	100	21	0	0	1	21	9	29	1.08e-07	47.0	21
52	B1AXT0_MOUSE/78-98	7PU5:A	100	21	0	0	1	21	11	31	1.09e-07	47.0	21
53	B1AXT0_MOUSE/78-98	7PU5:C	100	21	0	0	1	21	11	31	1.09e-07	47.0	21
54	B1AXT0_MOUSE/78-98	7LRQ:B	100	21	0	0	1	21	21	41	1.12e-07	47.0	21
55	B1AXT0_MOUSE/78-98	6WMZ:D	100	21	0	0	1	21	23	43	1.12e-07	47.0	21
56	B1AXT0_MOUSE/78-98	5IFM:F	100	21	0	0	1	21	23	43	1.13e-07	47.0	21
57	B1AXT0_MOUSE/78-98	5IFM:G	100	21	0	0	1	21	24	44	1.13e-07	47.0	21
58	B1AXT0_MOUSE/78-98	5IFM:I	100	21	0	0	1	21	24	44	1.13e-07	47.0	21
59	B1AXT0_MOUSE/78-98	5IFM:L	100	21	0	0	1	21	24	44	1.13e-07	47.0	21
60	B1AXT0_MOUSE/78-98	5IFM:E	100	21	0	0	1	21	24	44	1.13e-07	47.0	21
61	B1AXT0_MOUSE/78-98	5IFM:D	100	21	0	0	1	21	25	45	1.13e-07	47.0	21
62	B1AXT0_MOUSE/78-98	5IFM:H	100	21	0	0	1	21	23	43	1.13e-07	47.0	21
63	B1AXT0_MOUSE/78-98	5IFM:B	100	21	0	0	1	21	23	43	1.14e-07	47.0	21
64	B1AXT0_MOUSE/78-98	5IFM:J	100	21	0	0	1	21	23	43	1.14e-07	47.0	21
65	B1AXT0_MOUSE/78-98	5IFM:K	100	21	0	0	1	21	23	43	1.14e-07	47.0	21
66	B1AXT0_MOUSE/78-98	5IFM:C	100	21	0	0	1	21	24	44	1.19e-07	47.0	21
67	B1AXT0_MOUSE/78-98	5IFM:A	100	21	0	0	1	21	24	44	1.19e-07	47.0	21
68	Q5SZ64_HUMAN/1-42	7VPX:4	100	42	0	0	1	42	34	75	1.98e-24	90.9	42
69	B3KUJ0_HUMAN/15-85	7VPX:4	100	71	0	0	1	71	5	75	3.13e-47	150.0	71
70	Q53FG6_HUMAN/15-85	5GVQ:A	100	71	0	0	1	71	18	88	4.1099999999999995e-48	150.0	71
71	A6ZPF2_YEAS7/11-82	5LSB:F	100	72	0	0	1	72	4	75	1.69e-45	146.0	72
72	Q3SZP6_BOVIN/12-81	2YWK:A	100	70	0	0	1	70	8	77	1.4199999999999998e-46	145.0	70
73	Q5R575_PONAB/9-78	2M8H:A	100	70	0	0	1	70	19	88	6.77e-46	144.0	70
74	Q0VGM7_HUMAN/38-108	7DVQ:Y	100	71	0	0	1	71	38	108	2.45e-47	149.0	71
75	IST3_YEAST/33-103	5ZWO:X	100	71	0	0	1	71	32	102	1.62e-45	144.0	71
76	PTBP2_HUMAN/340-406	2MJU:A	100	67	0	0	1	67	16	82	1.77e-40	134.0	67
77	O95652_HUMAN/43-92	2MJU:A	100	50	0	0	1	50	16	65	6.440000000000001e-27	98.6	50
78	Q9BUQ0_HUMAN/365-431	2ADC:A	100	67	0	0	1	67	16	82	3.18e-41	135.0	67
79	Q2PFW8_MACFA/9-77	5O2V:A	100	69	0	0	1	69	9	77	8.540000000000001e-47	146.0	69
80	Q8BT02_MOUSE/1-60	5O2V:A	100	60	0	0	1	60	18	77	6.07e-40	128.0	60
81	A1A4R7_BOVIN/1-47	2CQI:A	100	47	0	0	1	47	40	86	2.74e-30	103.0	47
82	O15187_HUMAN/1-40	2CQI:A	100	40	0	0	1	40	47	86	2.8999999999999996e-23	85.9	40
83	A8K5C4_HUMAN/11-79	2CQI:A	100	69	0	0	1	69	18	86	4.86e-46	144.0	69
84	RBM45_HUMAN/399-458	8WQ3:D	100	60	0	0	1	60	31	90	1.24e-38	125.0	60
85	A6ZZ27_YEAS7/127-189	7QDE:B	100	63	0	0	1	63	14	76	5.51e-38	126.0	63
86	SART3_HUMAN/803-872	2DO4:A	100	70	0	0	1	70	20	89	1.09e-44	141.0	70
87	Q8R2W6_MOUSE/77-146	1X4H:A	100	70	0	0	1	70	18	87	8.82e-44	139.0	70
88	CPSF7_HUMAN/84-156	3N9U:C	100	73	0	0	1	73	3	75	5.65e-47	147.0	73
89	C9J323_HUMAN/84-146	3N9U:C	100	63	0	0	1	63	3	65	2.23e-39	127.0	63
90	C9J286_HUMAN/84-144	3N9U:C	100	61	0	0	1	61	3	63	1.38e-37	122.0	61
91	CPSF6_CHICK/83-154	3Q2S:C	100	72	0	0	1	72	3	74	2.09e-48	150.0	72
92	RRP2_SPIOL/186-256	5X8R:v	100	71	0	0	1	71	116	186	4.57e-41	135.0	71
93	RBM38_HUMAN/36-104	2CQD:A	100	69	0	0	1	69	20	88	2.52e-46	145.0	69
94	O45189_CAEEL/37-105	2MGZ:B	100	69	0	0	1	69	19	87	4.42e-47	147.0	69
95	B4E352_HUMAN/1-41	2MB0:B	100	41	0	0	1	41	40	80	9.91e-23	84.3	41
96	C0SSX0_9MURI/1-70	2MB0:B	100	70	0	0	1	70	11	80	7.72e-44	139.0	70
97	HNRPG_PANTR/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
98	RBM3_HUMAN/8-78	7EB1:A	100	71	0	0	1	71	8	78	7.32e-47	146.0	71
99	B4E2X2_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
100	Q58T12_MACFA/1-53	1X5S:A	100	53	0	0	1	53	31	83	4.21e-31	106.0	53
101	B5VRD4_YEAS6/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
102	Q4KLZ3_RAT/114-183	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
103	D3Z4J1_MOUSE/106-171	2DGS:A	100	66	0	0	1	66	13	78	1.0899999999999999e-45	143.0	66
104	MSI1H_RAT/111-180	5X3Z:A	100	70	0	0	1	70	7	76	4.98e-47	147.0	70
105	ROA2_BOVIN/11-80	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
106	Q6DTK6_HORSE/1-66	2LYV:A	100	66	0	0	1	66	20	85	4.69e-43	140.0	66
107	Q9BSM5_HUMAN/1-63	2LYV:A	100	63	0	0	1	63	23	85	7.75e-41	134.0	63
108	ROA1_RAT/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
109	Q6X9Z2_HORSE/16-61	2LYV:A	100	46	0	0	1	46	16	61	3.69e-28	101.0	46
110	Q40426_NICSY/8-78	4C7Q:A	100	71	0	0	1	71	9	79	1.3400000000000002e-47	148.0	71
111	Q59HD3_HUMAN/160-228	2N82:B	100	69	0	0	1	69	15	83	2.9e-45	142.0	69
112	A2D4X6_ATEGE/1-49	2N82:B	100	49	0	0	1	49	35	83	1.46e-28	99.8	49
113	A2T7P8_PONPY/1-49	2N82:B	100	48	0	0	1	48	36	83	8.06e-28	97.8	48
114	B0QYY7_HUMAN/136-200	2N82:B	100	65	0	0	1	65	15	79	9.570000000000001e-43	136.0	65
115	Q22030_CAEEL/102-170	2MGZ:A	100	69	0	0	1	69	7	75	2.14e-45	142.0	69
116	Q86G94_CAEEL/1-52	2MGZ:A	100	52	0	0	1	52	24	75	1.12e-31	107.0	52
117	TRA2B_HUMAN/120-190	2RRA:A	100	71	0	0	1	71	18	88	1.1e-44	141.0	71
118	Q8WMQ0_MACMU/78-146	2RRA:A	100	69	0	0	1	69	18	86	2.39e-43	137.0	69
119	C7GJE3_YEAS2/378-447	2MZT:A	100	70	0	0	1	70	24	93	1.96e-47	148.0	70
120	C8Z474_YEAS8/351-420	2MZQ:A	100	70	0	0	1	70	25	94	2.4499999999999998e-48	150.0	70
121	C7GJE3_YEAS2/263-332	2MZS:A	100	70	0	0	1	70	4	73	2.22e-46	145.0	70
122	B5VR30_YEAS6/138-206	2MZR:A	100	69	0	0	1	69	22	90	1.55e-45	143.0	69
123	HNRPM_RAT/166-235	2DO0:A	100	70	0	0	1	70	18	87	1.67e-44	141.0	70
124	Q3SYX2_BOVIN/474-542	2DGV:A	100	69	0	0	1	69	11	79	7.3e-48	149.0	69
125	Q8TCM5_HUMAN/1-43	2DGV:A	100	43	0	0	1	43	37	79	6.29e-26	92.4	43
126	Q4KL64_MOUSE/77-146	2F3J:A	100	70	0	0	1	70	77	146	2.23e-44	142.0	70
127	THOC4_TAEGU/105-174	7ZNJ:n	100	70	0	0	1	70	26	95	6.57e-46	144.0	70
128	RBM19_MOUSE/724-797	2CPF:A	100	74	0	0	1	74	8	81	3.63e-46	145.0	74
129	B3KTP9_HUMAN/497-564	2FC8:A	100	68	0	0	1	68	18	85	9.83e-41	131.0	68
130	Q5F3W7_CHICK/88-158	3UWT:A	100	71	0	0	1	71	132	202	6.96e-44	145.0	71
131	PUF60_RAT/233-303	3UWT:A	100	71	0	0	1	71	229	299	1.7500000000000001e-44	147.0	71
132	Q6N037_HUMAN/95-165	2JRS:A	100	71	0	0	1	71	29	99	1.51e-46	146.0	71
133	D3DS32_HUMAN/249-319	2DNZ:A	100	71	0	0	1	71	8	78	5.04e-47	147.0	71
134	B3KSB0_HUMAN/3-42	1H2U:X	100	40	0	0	1	40	70	109	5.7600000000000004e-21	85.9	40
135	C8ZIK0_YEAS8/48-118	6N7P:Y	100	71	0	0	1	71	30	100	1.6200000000000001e-47	149.0	71
136	Q585L4_9TRYP/44-114	9F3F:2	100	71	0	0	1	71	44	114	1.33e-47	152.0	71
137	RBM19_MOUSE/826-898	2CPH:A	100	73	0	0	1	73	18	90	5.79e-49	152.0	73
138	NUCL_MESAU/396-461	1FJE:B	100	66	0	0	1	66	102	167	1.72e-36	122.0	66
139	NUCL_HUMAN/395-460	2KRR:A	100	66	0	0	1	66	96	161	1.45e-37	125.0	66
140	D2HLN9_AILME/95-164	2J76:E	100	70	0	0	1	70	3	72	8.8e-45	140.0	70
141	D2HET4_AILME/173-242	2LKZ:A	100	70	0	0	1	70	12	81	2.13e-41	132.0	70
142	Q4R7A3_MACFA/16-86	2KN4:A	100	71	0	0	1	71	73	143	2.09e-40	132.0	71
143	C9JTN8_HUMAN/16-86	2DNM:A	100	71	0	0	1	71	16	86	9.13e-47	146.0	71
144	B3KX15_HUMAN/16-61	2KN4:A	100	46	0	0	1	46	73	118	4.59e-27	97.4	46
145	D2HTV9_AILME/93-161	2CQ4:A	100	69	0	0	1	69	28	96	5.36e-43	137.0	69
146	B7Z8M4_HUMAN/2-66	2CQ4:A	100	65	0	0	1	65	32	96	1.45e-39	128.0	65
147	D4A5G0_RAT/146-214	4YUD:A	100	69	0	0	1	69	156	224	8.93e-41	135.0	69
148	B7Z4L7_HUMAN/2-66	4YUD:A	100	65	0	0	1	65	160	224	2.2300000000000002e-37	126.0	65
149	B4DRG9_HUMAN/592-639	7XX8:A	100	48	0	0	1	48	10	57	4.850000000000001e-31	105.0	48
150	SART3_HUMAN/706-776	7XX8:A	100	71	0	0	1	71	10	80	1.06e-47	148.0	71
151	B4DYA2_HUMAN/282-340	7XX8:A	100	59	0	0	1	59	22	80	1.84e-38	124.0	59
152	C7GS23_YEAS2/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
153	CSTF2_HUMAN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
154	Q3V244_MOUSE/44-112	2DNG:A	100	69	0	0	1	69	18	86	1.34e-43	138.0	69
155	D3ZWZ6_RAT/5-70	2CQH:A	100	66	0	0	1	66	11	76	1.4499999999999998e-42	135.0	66
156	IF2B3_HUMAN/4-69	6FQ1:A	100	66	0	0	1	66	5	70	3.02e-42	137.0	66
157	RBM8A_MOUSE/75-145	3EX7:B	100	71	0	0	1	71	12	82	9.87e-47	146.0	71
158	Q28ZB8_DROPS/75-145	1HL6:A	100	71	0	0	1	71	66	136	2.56e-45	144.0	71
159	A6YLM4_CEREL/202-231	2CQ0:A	100	30	0	0	1	30	18	47	2.42e-14	62.8	30
160	D3YUB9_MOUSE/74-143	3UCG:A	100	70	0	0	1	70	175	244	5.24e-45	147.0	70
161	B7ZRW4_XENLA/95-164	2JWN:B	100	70	0	0	1	70	39	108	4.78e-46	145.0	70
162	RBM45_HUMAN/31-96	7CSZ:A	100	66	0	0	1	66	12	77	3.61e-43	139.0	66
163	RBM45_HUMAN/113-186	7CSZ:A	100	74	0	0	1	74	94	167	4.0100000000000003e-47	150.0	74
164	D3ZHU8_RAT/404-474	1WHW:A	100	71	0	0	1	71	11	81	1.98e-47	148.0	71
165	B2RA86_HUMAN/129-197	4LMZ:A	100	69	0	0	1	69	99	167	2.58e-44	142.0	69
166	B4E2U5_HUMAN/92-160	2DHS:A	100	69	0	0	1	69	110	178	2.9e-43	140.0	69
167	A3KGT2_MOUSE/117-182	4LMZ:A	100	66	0	0	1	66	99	164	1.23e-41	135.0	66
168	B4DFI3_HUMAN/22-90	2DNH:A	100	69	0	0	1	69	18	86	8.57e-45	141.0	69
169	D3Z4K9_MOUSE/28-92	2DNH:A	100	65	0	0	1	65	18	82	5.7099999999999995e-42	134.0	65
170	CELF4_MACFA/143-211	2DNK:A	100	69	0	0	1	69	18	86	8.57e-45	141.0	69
171	A1L544_BOVIN/97-137	2DNO:A	100	41	0	0	1	41	15	55	2.18e-25	91.3	41
172	CELF3_MOUSE/96-164	2DNO:A	100	69	0	0	1	69	15	83	1.9199999999999998e-45	143.0	69
173	C9JBI6_HUMAN/678-737	6SXW:A	100	60	0	0	1	60	3	62	1.72e-38	124.0	60
174	CELF4_HUMAN/56-125	2DGP:A	100	70	0	0	1	70	16	85	6.75e-47	147.0	70
175	CELF6_MOUSE/48-117	2DGQ:A	100	70	0	0	1	70	18	87	2.06e-46	145.0	70
176	CELF1_PONAB/45-115	2DHS:A	100	71	0	0	1	71	18	88	1.25e-47	151.0	71
177	CELF2_HUMAN/42-113	4LMZ:A	100	72	0	0	1	72	7	78	4.01e-49	155.0	72
178	SXL_DROSU/215-283	4QQB:B	100	69	0	0	1	69	91	159	2.42e-43	140.0	69
179	Q6SDN4_DROSI/16-59	4QQB:B	100	44	0	0	1	44	91	134	7.26e-25	92.0	44
180	Q2EYF5_DROSI/16-61	4QQB:B	100	46	0	0	1	46	91	136	4.9100000000000004e-26	95.1	46
181	B1APY9_HUMAN/139-207	1FXL:A	100	69	0	0	1	69	91	159	2.6499999999999997e-42	137.0	69
182	Q76IJ9_RAT/127-195	1FNX:H	100	69	0	0	1	69	93	161	4.6099999999999996e-42	137.0	69
183	Q78QY3_MOUSE/108-176	4ED5:B	100	69	0	0	1	69	91	159	1.3899999999999998e-42	138.0	69
184	NOP15_YEAST/93-163	6CB1:o	100	71	0	0	1	71	6	76	5.640000000000001e-47	148.0	71
185	YQL5_SCHPO/107-177	8EUY:o	100	71	0	0	1	71	6	76	1.0599999999999999e-45	145.0	71
186	Q05DR1_HUMAN/12-82	2E5H:A	100	71	0	0	1	71	19	89	4.7e-45	142.0	71
187	A5D9E0_BOVIN/153-220	2DIS:A	100	68	0	0	1	68	11	78	2.0999999999999999e-41	133.0	68
188	Q3TRV3_MOUSE/1-57	6KOR:A	100	57	0	0	1	57	16	72	5.46e-34	115.0	57
189	Q59GL1_HUMAN/217-284	6KOR:A	100	68	0	0	1	68	5	72	1.38e-42	138.0	68
190	C6SV30_DROME/236-306	6ES4:B	100	71	0	0	1	71	145	215	1.0599999999999999e-48	155.0	71
191	C9JH73_HUMAN/216-280	2MJN:A	100	65	0	0	1	65	117	181	4.48e-41	134.0	65
192	A8K4L9_HUMAN/224-288	1X4G:A	100	65	0	0	1	65	28	92	6.44e-42	134.0	65
193	D2H8L4_AILME/190-255	7QTT:U	100	66	0	0	1	66	226	291	8.84e-39	132.0	66
194	D3DL37_YEAST/315-379	6N7P:F	100	65	0	0	1	65	155	219	3.2e-39	134.0	65
195	Q6DIN9_XENTR/12-81	2DH8:A	100	70	0	0	1	70	19	88	6.81e-49	152.0	70
196	B1AT10_MOUSE/1-70	6C8U:1	100	70	0	0	1	70	27	96	1.8699999999999998e-48	151.0	70
197	D2I5E3_AILME/1-58	2RS2:A	100	58	0	0	1	58	15	72	2.4600000000000003e-37	121.0	58
198	MSI1H_HUMAN/22-91	2RS2:A	100	70	0	0	1	70	3	72	3.4700000000000004e-47	147.0	70
199	C8ZHJ3_YEAS8/161-229	2KM8:C	100	69	0	0	1	69	6	74	2.95e-46	147.0	69
200	HNRPD_MOUSE/99-168	5IM0:B	100	70	0	0	1	70	5	74	6.610000000000001e-47	146.0	70
201	D3DWP7_HUMAN/72-141	3S7R:A	100	70	0	0	1	70	8	77	2.7199999999999997e-48	149.0	70
202	Q95KA9_MACFA/1-39	3S7R:A	100	39	0	0	1	39	39	77	2.5300000000000003e-22	82.8	39
203	CPEB3_MOUSE/461-526	2RUG:A	100	66	0	0	1	66	11	76	8.16e-44	139.0	66
204	CPEB3_MOUSE/461-526	2DNL:A	100	66	0	0	1	66	11	76	8.16e-44	139.0	66
205	D4A2B6_RAT/474-539	2MKI:A	100	66	0	0	1	66	15	80	1.4200000000000001e-43	141.0	66
206	HNRPD_HUMAN/184-254	1X0F:A	100	71	0	0	1	71	4	74	1.61e-49	152.0	71
207	B9ZVU1_HUMAN/159-230	1X0F:A	100	72	0	0	1	72	4	75	2.89e-50	154.0	72
208	Q9TUP1_PIG/28-84	5EN1:A	100	57	0	0	1	57	103	159	6.07e-36	121.0	57
209	ROA2_HUMAN/114-183	5EN1:A	100	70	0	0	1	70	103	172	8.92e-47	149.0	70
210	B2GV69_RAT/1-48	5EN1:A	100	48	0	0	1	48	125	172	3.73e-29	103.0	48
211	ROA1_BOVIN/107-176	2LYV:A	100	70	0	0	1	70	107	176	3.14e-47	150.0	70
212	Q6DTK6_HORSE/88-152	2LYV:A	100	65	0	0	1	65	107	171	2.5699999999999998e-42	138.0	65
213	A0SWV8_HUMAN/41-80	2XS2:A	100	40	0	0	1	40	11	50	1.49e-21	81.3	40
214	D4A3C6_RAT/42-109	2XS2:A	100	68	0	0	1	68	11	78	1.3500000000000002e-43	138.0	68
215	A4GUK4_HUMAN/193-244	4BS2:A	100	52	0	0	1	52	98	149	3.7000000000000002e-31	108.0	52
216	Q53H27_HUMAN/193-244	1WF0:A	100	52	0	0	1	52	8	59	1.62e-32	109.0	52
217	Q8BLD4_MOUSE/193-244	3D2W:A	100	52	0	0	1	52	4	55	5.13e-33	110.0	52
218	Q9D3J1_MOUSE/242-312	7QTT:V	100	71	0	0	1	71	241	311	8.039999999999999e-46	150.0	71
219	RU17_BOVIN/105-175	4PKD:B	100	71	0	0	1	71	165	235	2.3799999999999998e-45	148.0	71
220	A6ZVL2_YEAS7/109-176	6G90:B	100	68	0	0	1	68	105	172	1.32e-41	136.0	68
221	PABP_YEAST/40-110	6R5K:H	100	71	0	0	1	71	6	76	7.000000000000001e-44	147.0	71
222	Q05DT1_MOUSE/13-77	4F02:A	100	65	0	0	1	65	4	68	3.26e-41	134.0	65
223	PABP1_RAT/13-83	4F02:A	100	71	0	0	1	71	4	74	5.8e-46	147.0	71
224	B4DZW4_HUMAN/1-38	4F02:A	100	38	0	0	1	38	37	74	1.49e-20	80.9	38
225	SF3B4_MOUSE/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
226	RBM42_MOUSE/377-447	8QP9:R	100	71	0	0	1	71	15	85	3.4900000000000003e-47	147.0	71
227	C8Z9N0_YEAS8/165-236	6N7P:F	100	72	0	0	1	72	5	76	4.2700000000000005e-43	145.0	72
228	B7Z6E0_HUMAN/5-75	2DIV:A	100	71	0	0	1	71	12	82	2.41e-48	150.0	71
229	D2GWK8_AILME/2-33	2DIV:A	100	32	0	0	1	32	51	82	1.35e-18	73.6	32
230	Q4E1N5_TRYCR/45-115	1U6F:A	100	71	0	0	1	71	45	115	4.5599999999999996e-45	143.0	71
231	B4IHJ8_DROSE/119-189	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
232	B4DVB8_HUMAN/49-119	4ED5:B	100	71	0	0	1	71	5	75	5.31e-43	139.0	71
233	A2A9S1_MOUSE/61-92	1G2E:A	100	32	0	0	1	32	5	36	1.67e-15	67.4	32
234	A2A9S1_MOUSE/61-92	1FXL:A	100	32	0	0	1	32	5	36	1.67e-15	67.4	32
235	Q76IJ9_RAT/41-111	1FNX:H	100	71	0	0	1	71	7	77	2.2799999999999998e-45	145.0	71
236	Q96J71_HUMAN/1-62	1FNX:H	100	62	0	0	1	62	16	77	2.13e-38	127.0	62
237	ELAV4_RAT/41-111	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
238	A2A9R5_MOUSE/46-95	1G2E:A	100	50	0	0	1	50	5	54	6.499999999999999e-30	105.0	50
239	A2A9R5_MOUSE/46-95	1FXL:A	100	50	0	0	1	50	5	54	6.499999999999999e-30	105.0	50
240	A5A2G0_CHICK/404-474	2CPZ:A	100	71	0	0	1	71	28	98	2.6599999999999998e-46	145.0	71
241	CELF2_MOUSE/425-495	2MY7:A	100	71	0	0	1	71	411	481	2.01e-42	145.0	71
242	O18409_DROME/726-796	2KHC:A	100	71	0	0	1	71	43	113	1.1899999999999999e-45	144.0	71
243	TADBP_HUMAN/106-174	4BS2:A	100	69	0	0	1	69	11	79	8.99e-47	149.0	69
244	B5VR20_YEAS6/164-234	3MD3:A	100	71	0	0	1	71	90	160	3.12e-46	147.0	71
245	Q6NVC2_MOUSE/1-63	2DH7:A	100	63	0	0	1	63	26	88	1.24e-40	130.0	63
246	Q800W2_CHICK/6-56	2DH7:A	100	51	0	0	1	51	18	68	1.71e-30	104.0	51
247	Q28BS8_XENTR/115-185	2DH7:A	100	71	0	0	1	71	18	88	9.7e-47	146.0	71
248	TIA1_MOUSE/108-178	2MJN:A	100	71	0	0	1	71	9	79	2.3e-45	145.0	71
249	Q8I7K5_CAEEL/191-256	5CA5:B	100	66	0	0	1	66	86	151	2.2199999999999999e-41	137.0	66
250	NONO_MOUSE/152-218	5IFM:C	100	67	0	0	1	67	98	164	5.45e-39	134.0	67
251	C9IZL7_HUMAN/150-207	5IFM:C	100	58	0	0	1	58	98	155	4.4800000000000004e-32	115.0	58
