qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
D3W0D1_HUMAN/95-195	4IOP:B	100	101	0	0	1	101	20	120	1.45e-75	221	101
A8K7K7_HUMAN/111-212	5MGS:H	100	102	0	0	1	102	22	123	6.33e-72	212	102
B5U216_RAT/111-212	5J2S:B	100	101	0	0	1	101	19	119	1.39e-69	206	102
CLC5A_HUMAN/88-185	2YHF:I	100	98	0	0	1	98	19	116	2.53e-70	207	98
NKG2D_MOUSE/132-229	4PP8:B	100	98	0	0	1	98	25	122	1.84e-69	206	98
NKG2D_HUMAN/116-213	8TM2:A	100	98	0	0	1	98	25	122	1.96e-68	207	98
Q8CBB4_MOUSE/155-257	3J82:A	100	103	0	0	1	103	22	124	9.27e-77	224	103
KLRD1_HUMAN/78-176	3BDW:A	100	99	0	0	1	99	22	120	6.27e-70	207	99
B4DNS7_HUMAN/102-207	1YPQ:B	100	106	0	0	1	106	26	131	2.42e-76	224	106
Q925C6_MOUSE/156-255	1QO3:C	100	100	0	0	1	100	31	130	9.82e-74	217	100
Q9EPZ3_MOUSE/174-273	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
Q61198_MOUSE/160-259	5J6G:H	100	100	0	0	1	100	16	115	1.44e-75	221	100
C9JA70_HUMAN/27-122	3CDG:F	100	96	0	0	1	96	24	119	8.02e-67	199	96
CLC2A_HUMAN/75-141	4IOP:A	100	67	0	0	1	67	20	86	1.44e-47	149	67
Q53ZX0_HUMAN/102-196	1FM5:A	100	95	0	0	1	95	25	119	1.31e-72	213	95
B4E009_HUMAN/102-164	1FM5:A	100	63	0	0	1	63	25	87	9.56e-46	144	63
Q19853_CAEEL/1203-1314	1WK1:A	100	112	0	0	1	112	18	129	1.54e-86	250	112
C1QR1_HUMAN/43-168	8IVD:A	100	126	0	0	1	126	18	143	6.34e-88	259	126
LECG_CROAT/20-133	1JZN:E	100	114	0	0	1	114	20	133	1.09e-90	260	114
Q7T228_BOTJR/11-124	5F2Q:I	100	114	0	0	1	114	20	133	5.40e-91	261	114
LC1_DABRU/44-146	2E3X:C	100	102	0	0	1	102	19	120	4.37e-75	220	103
XB2_AGKAC/42-144	1IOD:B	100	103	0	0	1	103	19	121	3.02e-78	228	103
IXXB_TRIFL/42-144	1J35:B	100	103	0	0	1	103	19	121	1.05e-78	229	103
CVXB_CRODU/44-146	1UMR:D	100	103	0	0	1	103	21	123	1.66e-80	234	103
AGGB_AGKRH/42-144	2VRP:B	100	103	0	0	1	103	19	121	6.33e-80	232	103
ECHB_ECHCA/42-144	1OZ7:B	100	103	0	0	1	103	19	121	1.33e-81	236	103
SVLEC_AGKAC/42-146	7QAJ:D	100	105	0	0	1	105	19	123	2.56e-80	233	105
D2YW40_AGKRH/18-122	3GPR:D	100	105	0	0	1	105	18	122	8.32e-79	229	105
D2YW39_AGKRH/20-130	3GPR:C	100	111	0	0	1	111	20	130	4.80e-84	243	111
EM16A_ECHML/44-154	1V7P:A	100	111	0	0	1	111	21	131	3.00e-87	251	111
AGGA1_AGKAC/44-152	6XFQ:A	100	109	0	0	1	109	20	128	4.34e-81	236	109
CVXA_CRODU/44-154	1UMR:B	100	111	0	0	1	111	21	131	1.60e-80	234	111
IXA_TRIFL/19-129	1J35:A	100	111	0	0	1	111	19	129	1.12e-81	237	111
IXXA_TRIFL/42-152	1IXX:E	100	111	0	0	1	111	19	129	1.59e-81	237	111
XA2_AGKAC/42-152	1Y17:A	100	111	0	0	1	111	19	129	7.89e-82	238	111
XA1_AGKAC/42-152	1WT9:A	100	111	0	0	1	111	19	129	2.75e-82	239	111
MUCA_TRIMU/44-154	1V4L:E	100	111	0	0	1	111	21	131	1.60e-80	234	111
A8K7G6_HUMAN/53-164	1LIT:A	100	112	0	0	1	112	18	129	4.52e-84	243	112
REG3A_HUMAN/57-173	4MTH:A	100	117	0	0	1	117	21	137	2.74e-88	254	117
CD302_HUMAN/45-155	2NAN:A	100	111	0	0	1	111	24	134	4.63e-81	236	111
C9J3Y2_HUMAN/1687-1796	2NAN:A	100	110	0	0	1	110	25	134	2.57e-80	234	110
C9J3Y2_HUMAN/1266-1362	7JPT:A	100	97	0	0	1	97	1237	1333	3.25e-63	209	97
C9J3Y2_HUMAN/1120-1222	7JPT:A	100	103	0	0	1	103	1091	1193	2.61e-69	227	103
Q0Z8D6_HUMAN/521-627	6INN:D	100	107	0	0	1	107	500	606	1.29e-73	231	107
LY75_HUMAN/525-625	7JPT:A	100	101	0	0	1	101	496	596	1.20e-66	219	101
Q7M4F9_CUCEC/22-149	3ALU:D	100	128	0	0	1	128	22	149	5.20e-93	268	128
Q6ULR6_HUMAN/1-44	1G1R:D	100	44	0	0	1	44	76	119	4.77e-29	102	44
Q91992_CLUHA/38-144	2PY2:F	100	107	0	0	1	107	18	124	7.30e-81	235	107
A0ZT93_9PERC/62-165	2ZIB:A	100	104	0	0	1	104	24	127	1.68e-79	231	104
ISP2_HEMAM/58-161	2AFP:A	100	104	0	0	1	104	24	127	3.84e-78	228	104
Q68DS3_HUMAN/18-130	1HTN:A	100	113	0	0	1	113	41	153	1.55e-83	243	113
SFTPD_PIG/270-378	6BBE:A	100	109	0	0	1	109	47	155	2.64e-76	224	109
Q9XSP4_PIG/17-104	6BBE:A	100	88	0	0	1	88	47	134	1.05e-58	179	88
SFTPD_HUMAN/271-375	2RIC:C	100	105	0	0	1	105	54	158	4.57e-72	214	105
CONG_BOVIN/264-371	6RYM:A	100	108	0	0	1	108	15	122	5.75e-75	220	108
MBL1_RAT/134-236	1YTT:B	100	103	0	0	1	103	10	112	1.13e-73	216	103
MBL1_RAT/134-236	2MSB:A	100	103	0	0	1	103	9	111	1.13e-73	216	103
MBL1_RAT/134-236	2MSB:B	100	103	0	0	1	103	9	111	1.17e-73	216	103
MBL1_RAT/134-236	1YTT:A	100	103	0	0	1	103	11	113	1.25e-73	216	103
MBL1_RAT/134-236	1MSB:A	100	103	0	0	1	103	11	113	1.25e-73	216	103
MBL1_RAT/134-236	1MSB:B	100	103	0	0	1	103	11	113	1.25e-73	216	103
MBL1_RAT/134-236	1KX1:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KX1:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KX1:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KX1:D	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KX1:E	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KX1:F	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1RTM:1	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1RTM:2	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1RTM:3	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1BUU:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWU:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWU:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWU:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWY:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWY:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWY:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWV:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWV:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL1_RAT/134-236	1KWV:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
MBL2_RAT/140-242	1KZA:1	100	103	0	0	1	103	12	114	2.52e-73	215	103
MBL2_HUMAN/144-246	1HUP:A	100	103	0	0	1	103	37	139	5.05e-74	218	103
FCER2_HUMAN/180-284	1T8D:A	100	105	0	0	1	105	25	129	2.40e-82	239	105
Q3UTX5_MOUSE/212-317	4C9F:D	100	106	0	0	1	106	23	128	2.08e-79	231	106
A8MVQ9_HUMAN/273-379	6GHV:E	100	107	0	0	1	107	22	128	1.80e-80	234	107
C9JAM0_HUMAN/263-369	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
CLC4K_MOUSE/215-324	5K8Y:A	100	110	0	0	1	110	24	133	2.44e-84	244	110
CLC4K_MOUSE/215-324	5K8Y:B	100	110	0	0	1	110	24	133	2.44e-84	244	110
CLC4K_HUMAN/212-321	5G6U:B	100	110	0	0	1	110	15	124	5.65e-75	243	110
CLC6A_HUMAN/96-204	8ROV:B	100	109	0	0	1	109	35	143	7.05e-84	243	109
D3DUU3_HUMAN/100-208	4ZET:B	100	109	0	0	1	109	34	142	3.38e-84	244	109
Q5YIR8_MOUSE/125-231	3VYK:A	100	107	0	0	1	107	20	126	1.92e-83	241	107
ASGR1_HUMAN/171-279	5JQ1:A	100	109	0	0	1	109	20	128	1.24e-89	257	109
CLC10_HUMAN/198-306	6W12:A	100	109	0	0	1	109	19	127	4.56e-85	249	109
Q7Z4G9_HUMAN/189-297	8URF:A	100	109	0	0	1	109	18	126	4.56e-87	251	109
COL12_HUMAN/624-732	2OX8:D	100	109	0	0	1	109	19	127	5.31e-84	243	109
COL12_MOUSE/624-732	2OX9:C	100	109	0	0	1	109	18	126	8.06e-84	243	109
LYAM1_PANTR/46-157	3CFW:A	100	112	0	0	1	112	8	119	4.26e-83	242	112
B4DQA0_HUMAN/1-110	3CFW:A	100	110	0	0	1	110	10	119	3.76e-81	237	110
Q5TI72_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238	112
Q5R350_HUMAN/48-159	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q9TYE2_POLMI/2-113	1BYF:B	100	112	0	0	1	112	9	120	1.21e-84	244	112
D4A7Y1_RAT/1964-2069	1TDQ:B	100	106	0	0	1	106	20	125	1.00e-82	239	106
MRC2_HUMAN/399-506	5EW6:A	100	108	0	0	1	108	363	470	2.61e-77	238	108
MRC1_HUMAN/380-488	6INN:D	100	109	0	0	1	109	359	467	1.29e-78	244	109
Q0Z8D6_HUMAN/669-779	1EGG:B	100	111	0	0	1	111	27	137	1.68e-68	204	111
COL11_HUMAN/159-266	4YLI:D	100	108	0	0	1	108	44	151	6.48e-79	231	108
A6XMW0_HUMAN/110-211	7Y5N:A	100	100	0	0	3	102	37	136	1.88e-79	231	102
LY75_HUMAN/378-487	7JPT:A	100	110	0	0	1	110	349	458	2.25e-73	239	110
Q59H44_HUMAN/1-105	7JPT:A	100	105	0	0	1	105	354	458	1.52e-69	228	105
LY75_HUMAN/236-342	7JPT:A	100	107	0	0	1	107	207	313	2.90e-71	233	107
MRC2_HUMAN/255-361	5EW6:A	100	107	0	0	1	107	219	325	1.12e-75	233	107
MRC1_HUMAN/236-342	6INN:D	100	107	0	0	1	107	215	321	1.97e-72	228	107
1rdo1	1KZA:1	100	111	0	0	1	111	5	115	1.37e-79	231	111
KLRB1_HUMAN/111-212	5MGS:H	100	102	0	0	1	102	22	123	6.33e-72	212	102
KRBBA_RAT/111-212	5J2S:B	100	101	0	0	1	101	19	119	1.39e-69	206	102
Q14DL9_HUMAN/65-162	2YHF:I	100	98	0	0	1	98	19	116	2.53e-70	207	98
A4D1U7_HUMAN/88-185	2YHF:I	100	98	0	0	1	98	19	116	2.53e-70	207	98
Q3TCW7_MOUSE/125-222	4PP8:B	100	98	0	0	1	98	25	122	1.84e-69	206	98
Q4FJM0_MOUSE/132-229	4PP8:B	100	98	0	0	1	98	25	122	1.84e-69	206	98
Q2TJJ6_MOUSE/132-229	4PP8:B	100	98	0	0	1	98	25	122	1.84e-69	206	98
NKG2D_PANTR/116-213	8TM2:A	100	98	0	0	1	98	25	122	1.96e-68	207	98
CLC9A_MOUSE/128-231	3J82:A	100	104	0	0	1	104	21	124	2.37e-77	226	104
B0ZBM5_MOUSE/127-230	3J82:A	100	104	0	0	1	104	21	124	2.37e-77	226	104
B0ZBM3_MOUSE/128-231	3J82:A	100	104	0	0	1	104	21	124	2.37e-77	226	104
Q5YLG5_HUMAN/57-155	3BDW:A	100	99	0	0	1	99	22	120	6.27e-70	207	99
Q53ZY6_HUMAN/78-176	3BDW:A	100	99	0	0	1	99	22	120	6.27e-70	207	99
OLR1_HUMAN/161-266	1YPQ:B	100	106	0	0	1	106	26	131	2.42e-76	224	106
B7ZN08_MOUSE/126-225	1QO3:C	100	100	0	0	1	100	31	130	9.82e-74	217	100
Q8MHR8_MOUSE/156-255	1QO3:C	100	100	0	0	1	100	31	130	9.82e-74	217	100
Q791D0_MOUSE/161-260	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
Q499K2_MOUSE/161-260	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
Q9JHV5_MOUSE/161-260	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
Q9JHV6_MOUSE/174-273	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
Q64136_9MURI/161-260	3CAD:B	100	100	0	0	1	100	19	118	1.85e-74	218	100
C9JRP4_HUMAN/118-213	3CDG:F	100	96	0	0	1	96	24	119	8.02e-67	199	96
NKG2A_HUMAN/136-231	3CDG:F	100	96	0	0	1	96	24	119	8.02e-67	199	96
CD69_HUMAN/102-196	1FM5:A	100	95	0	0	1	95	25	119	1.31e-72	213	95
Q59EB6_HUMAN/62-187	8IVD:A	100	126	0	0	1	126	18	143	6.34e-88	259	126
Q8IXK1_HUMAN/43-168	8IVD:A	100	126	0	0	1	126	18	143	6.34e-88	259	126
Q8JIW0_AGKAC/42-152	1Y17:A	100	111	0	0	1	111	19	129	7.89e-82	238	111
Q4ZG28_HUMAN/53-164	1LIT:A	100	112	0	0	1	112	18	129	4.52e-84	243	112
REG1A_HUMAN/53-164	1LIT:A	100	112	0	0	1	112	18	129	4.52e-84	243	112
Q53S56_HUMAN/57-173	4MTH:A	100	117	0	0	1	117	21	137	2.74e-88	254	117
C9JW30_HUMAN/1630-1740	2NAN:A	100	111	0	0	1	111	24	134	4.63e-81	236	111
C9JW30_HUMAN/1266-1362	7JPT:A	100	97	0	0	1	97	1237	1333	3.25e-63	209	97
C9JW30_HUMAN/1120-1222	7JPT:A	100	103	0	0	1	103	1091	1193	2.61e-69	227	103
LY75_HUMAN/1120-1222	7JPT:A	100	103	0	0	1	103	1091	1193	2.61e-69	227	103
Q59H44_HUMAN/738-840	7JPT:A	100	103	0	0	1	103	1091	1193	2.61e-69	227	103
PLA2R_HUMAN/1131-1234	6JLI:A	100	104	0	0	1	104	15	118	1.88e-78	228	104
D3DPB1_HUMAN/1131-1234	6JLI:A	100	104	0	0	1	104	15	118	1.88e-78	228	104
MRC1_HUMAN/521-627	6INN:D	100	107	0	0	1	107	500	606	1.29e-73	231	107
B9EJA8_HUMAN/521-627	6INN:D	100	107	0	0	1	107	500	606	1.29e-73	231	107
MRC1L_HUMAN/521-627	6INN:D	100	107	0	0	1	107	500	606	1.29e-73	231	107
C9JW30_HUMAN/525-625	7JPT:A	100	101	0	0	1	101	496	596	1.20e-66	219	101
C9J3Y2_HUMAN/525-625	7JPT:A	100	101	0	0	1	101	496	596	1.20e-66	219	101
Q59H44_HUMAN/143-243	7JPT:A	100	101	0	0	1	101	496	596	1.20e-66	219	101
Q59H44_HUMAN/587-709	7JPT:A	100	123	0	0	1	123	940	1062	5.07e-81	261	123
LY75_HUMAN/969-1091	7JPT:A	100	123	0	0	1	123	940	1062	5.07e-81	261	123
C9J3Y2_HUMAN/969-1091	7JPT:A	100	123	0	0	1	123	940	1062	5.07e-81	261	123
TETN_HUMAN/87-199	1HTN:A	100	113	0	0	1	113	41	153	1.55e-83	243	113
B2R582_HUMAN/87-199	1HTN:A	100	113	0	0	1	113	41	153	1.55e-83	243	113
Q9Z294_9MURI/120-222	1YTT:B	100	103	0	0	1	103	10	112	1.13e-73	216	103
Q9Z294_9MURI/120-222	2MSB:A	100	103	0	0	1	103	9	111	1.13e-73	216	103
Q9Z294_9MURI/120-222	2MSB:B	100	103	0	0	1	103	9	111	1.17e-73	216	103
Q9Z294_9MURI/120-222	1YTT:A	100	103	0	0	1	103	11	113	1.25e-73	216	103
Q9Z294_9MURI/120-222	1MSB:A	100	103	0	0	1	103	11	113	1.25e-73	216	103
Q9Z294_9MURI/120-222	1MSB:B	100	103	0	0	1	103	11	113	1.25e-73	216	103
Q9Z294_9MURI/120-222	1KX1:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KX1:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KX1:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KX1:D	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KX1:E	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KX1:F	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1RTM:1	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1RTM:2	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1RTM:3	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1BUU:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWU:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWU:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWU:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWY:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWY:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWY:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWV:A	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWV:B	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q9Z294_9MURI/120-222	1KWV:C	100	103	0	0	1	103	45	147	3.81e-73	216	103
Q5SQS3_HUMAN/144-246	1HUP:A	100	103	0	0	1	103	37	139	5.05e-74	218	103
C209B_MOUSE/212-317	4C9F:D	100	106	0	0	1	106	23	128	2.08e-79	231	106
B2R907_HUMAN/273-379	6GHV:E	100	107	0	0	1	107	22	128	1.80e-80	234	107
B4E2A8_HUMAN/4-110	6GHV:E	100	107	0	0	1	107	22	128	1.80e-80	234	107
CD209_HUMAN/273-379	6GHV:E	100	107	0	0	1	107	22	128	1.80e-80	234	107
CLC4M_HUMAN/285-391	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
B4E2Z5_HUMAN/234-340	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
Q2TB20_HUMAN/273-379	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
A8MSV8_HUMAN/249-355	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
C9JXP3_HUMAN/240-346	1SL6:F	100	107	0	0	1	107	67	173	3.96e-78	230	107
Q8VDD4_MOUSE/210-319	5K8Y:A	100	110	0	0	1	110	24	133	2.44e-84	244	110
Q8VDD4_MOUSE/210-319	5K8Y:B	100	110	0	0	1	110	24	133	2.44e-84	244	110
CLC4C_HUMAN/100-208	4ZET:B	100	109	0	0	1	109	34	142	3.38e-84	244	109
Q7TS58_MOUSE/97-204	6LFJ:A	100	108	0	0	1	108	23	130	6.80e-83	240	108
Q6FGQ5_HUMAN/171-279	5JQ1:A	100	109	0	0	1	109	20	128	1.24e-89	257	109
D3DTM9_HUMAN/170-278	8URF:A	100	109	0	0	1	109	18	126	4.56e-87	251	109
ASGR2_HUMAN/194-302	8URF:A	100	109	0	0	1	109	18	126	4.56e-87	251	109
D3DTN0_HUMAN/194-302	8URF:A	100	109	0	0	1	109	18	126	4.56e-87	251	109
C9J414_HUMAN/175-283	8URF:A	100	109	0	0	1	109	18	126	4.56e-87	251	109
Q9UJ43_HUMAN/59-170	3CFW:A	100	112	0	0	1	112	8	119	4.26e-83	242	112
Q8WW79_HUMAN/59-170	3CFW:A	100	112	0	0	1	112	8	119	4.26e-83	242	112
LYAM1_HUMAN/46-157	3CFW:A	100	112	0	0	1	112	8	119	4.26e-83	242	112
Q5TI73_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238	112
Q5TI74_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238	112
Q5TI75_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238	112
LYAM2_HUMAN/29-140	8R5M:A	100	112	0	0	1	112	8	119	5.84e-80	238	112
Q5R342_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q8N1E9_HUMAN/48-159	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q5R341_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q5R343_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
LYAM3_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q5R348_HUMAN/34-145	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
B2R785_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q5R349_HUMAN/48-159	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q6NUL9_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
Q5R345_HUMAN/49-160	1G1R:D	100	112	0	0	1	112	8	119	1.70e-83	243	112
LECC_POLMI/10-121	1BYF:B	100	112	0	0	1	112	9	120	1.21e-84	244	112
Q9GUY2_POLMI/30-141	1BYF:B	100	112	0	0	1	112	9	120	1.21e-84	244	112
PGCA_RAT/1931-2036	1TDQ:B	100	106	0	0	1	106	20	125	1.00e-82	239	106
PGCA_MOUSE/1939-2044	1TDQ:B	100	106	0	0	1	106	20	125	1.00e-82	239	106
D3DU08_HUMAN/399-506	5EW6:A	100	108	0	0	1	108	363	470	2.61e-77	238	108
