	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
192	HNRPG_HUMAN/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
193	D3DWH0_HUMAN/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
194	Q4R7F0_MACFA/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
195	RBM3_HUMAN/8-78	7EB1:A	100	71	0	0	1	71	8	78	7.32e-47	146.0	71
196	B4E2X2_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
197	B5G1F6_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
198	A9CPG7_ALLMI/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
199	Q4R5L7_MACFA/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
200	Q5ZLU8_CHICK/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
201	Q3SZN4_BOVIN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
202	Q45KQ2_CHICK/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
203	D2HMD7_AILME/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
204	CIRBP_PONAB/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
205	Q53XX5_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
206	B5G1F8_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
207	CIRBP_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
208	B5G1G7_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
209	B5G1G3_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
210	Q58T12_MACFA/1-53	1X5S:A	100	53	0	0	1	53	31	83	4.21e-31	106.0	53
211	B5VRD4_YEAS6/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
212	C7GV00_YEAS2/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
213	HRP1_YEAST/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
214	B3LIU3_YEAS1/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
215	C8ZHJ3_YEAS8/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
216	A6ZN88_YEAS7/245-314	2KM8:C	100	70	0	0	1	70	90	159	7.6e-47	149.0	70
217	Q4KLZ3_RAT/114-183	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
218	D2HME3_AILME/92-161	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
219	DAZP1_HUMAN/115-184	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
220	DAZP1_MOUSE/115-184	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
221	Q5ZM92_CHICK/116-185	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
222	Q3UGB5_MOUSE/114-183	2DGS:A	100	70	0	0	1	70	13	82	4.66e-48	149.0	70
223	D3Z4J1_MOUSE/106-171	2DGS:A	100	66	0	0	1	66	13	78	1.0899999999999999e-45	143.0	66
224	MSI1H_RAT/111-180	5X3Z:A	100	70	0	0	1	70	7	76	4.98e-47	147.0	70
225	MSI1H_MOUSE/111-180	5X3Z:A	100	70	0	0	1	70	7	76	4.98e-47	147.0	70
226	ROA2_BOVIN/11-80	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
227	D2GVC7_AILME/11-80	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
228	B8ZZ37_HUMAN/23-92	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
229	ROA2_HUMAN/23-92	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
230	ROA2_MOUSE/23-92	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
231	ROA2_PONAB/23-92	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
232	ROA2_RAT/23-92	5EN1:A	100	70	0	0	1	70	12	81	4.18e-45	145.0	70
233	Q6DTK6_HORSE/1-66	2LYV:A	100	66	0	0	1	66	20	85	4.69e-43	140.0	66
234	Q9BSM5_HUMAN/1-63	2LYV:A	100	63	0	0	1	63	23	85	7.75e-41	134.0	63
235	ROA1_RAT/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
236	ROA1_MOUSE/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
237	RA1L3_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
238	B4E0B5_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
239	Q5EBP8_MOUSE/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
240	C9JCD7_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
241	Q06A94_PIG/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
242	C9JV67_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
243	Q6IPF2_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
244	D4ACJ7_RAT/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
245	Q5I0M7_RAT/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
246	Q0VAC0_HUMAN/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
247	Q4R8F5_MACFA/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
248	Q3TFB1_MOUSE/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
249	Q3TIK8_MOUSE/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
250	D4ACJ8_RAT/16-85	2LYV:A	100	70	0	0	1	70	16	85	7.299999999999999e-46	147.0	70
