	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
19	Q5T0I0_HUMAN/145-220	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
20	B7Z992_HUMAN/129-204	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
21	B7Z9A0_HUMAN/169-244	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
22	B7Z373_HUMAN/156-231	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
23	Q5T0I2_HUMAN/196-271	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
24	B7Z4U6_HUMAN/162-237	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
25	GELS_HUMAN/196-271	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
26	A2A418_HUMAN/145-220	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
27	B7Z2X4_HUMAN/119-194	3FFN:A	100	76	0	0	1	76	147	222	8.89e-46	157.0	76
28	GELS_HORSE/145-220	2FGH:B	100	76	0	0	1	76	143	218	2.2799999999999998e-45	156.0	76
29	B2R9S4_HUMAN/146-221	1J72:A	100	76	0	0	1	76	135	210	1.89e-47	155.0	76
30	CAPG_HUMAN/146-221	1J72:A	100	76	0	0	1	76	135	210	1.89e-47	155.0	76
31	B4DU58_HUMAN/125-200	1J72:A	100	76	0	0	1	76	135	210	1.89e-47	155.0	76
32	B8ZZL6_HUMAN/146-218	1J72:A	100	73	0	0	1	73	135	207	2.0699999999999998e-45	150.0	73
33	Q94707_PHYPO/175-246	6LJC:C	100	72	0	0	1	72	12	83	6e-43	140.0	72
34	SEVE_DICDI/170-246	1SVY:A	100	77	0	0	1	77	13	89	3.54e-50	155.0	77
35	Q8NBV9_HUMAN/307-385	3FG6:H	100	79	0	0	1	79	231	309	3.19e-49	160.0	79
36	ADSV_HUMAN/626-704	3FG6:H	100	79	0	0	1	79	231	309	3.19e-49	160.0	79
37	GELS_HORSE/628-706	2FGH:B	100	79	0	0	1	79	626	704	1.51e-47	162.0	79
38	Q6X9X6_HORSE/21-82	1D0N:A	100	62	0	0	1	62	626	687	2.63e-35	127.0	62
39	Q6X9X6_HORSE/21-82	1D0N:B	100	62	0	0	1	62	626	687	2.63e-35	127.0	62
40	Q6X9X6_HORSE/21-82	2FGH:A	100	62	0	0	1	62	626	687	2.63e-35	127.0	62
41	Q6X9X6_HORSE/21-82	2FGH:B	100	62	0	0	1	62	626	687	2.63e-35	127.0	62
42	B7Z5V1_HUMAN/636-714	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
43	B7Z9A0_HUMAN/652-730	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
44	Q5T0H8_HUMAN/104-182	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
45	B7Z373_HUMAN/639-717	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
46	A2A418_HUMAN/628-706	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
47	B7Z2X4_HUMAN/602-680	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
48	Q5T0I2_HUMAN/679-757	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
49	B7Z992_HUMAN/612-690	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
50	GELS_BOVIN/628-706	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
51	GELS_HUMAN/679-757	3FFN:A	100	79	0	0	1	79	630	708	2.03e-46	159.0	79
52	GELS_RAT/677-755	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
53	A2AL35_MOUSE/677-755	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
54	Q3TGJ9_MOUSE/628-706	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
55	GELS_MOUSE/677-755	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
56	Q3UCW8_MOUSE/628-706	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
57	Q3U9Q8_MOUSE/628-706	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
58	Q6PAC1_MOUSE/628-706	1NPH:A	100	79	0	0	1	79	239	317	3.99e-49	160.0	79
59	B7Z4U6_HUMAN/645-689	3FFN:A	100	45	0	0	1	45	630	674	3.63e-23	92.4	45
60	B4DV78_HUMAN/319-397	3FG7:B	100	79	0	0	1	79	17	95	1.64e-54	166.0	79
61	VILI_HUMAN/630-708	3FG7:B	100	79	0	0	1	79	17	95	1.64e-54	166.0	79
62	Q53F91_HUMAN/630-708	3FG7:B	100	79	0	0	1	79	17	95	1.64e-54	166.0	79
63	VILI_CHICK/630-708	2LLF:A	100	79	0	0	1	79	12	90	1.39e-53	164.0	79
64	Q94707_PHYPO/292-367	6LJC:C	100	76	0	0	1	76	129	204	3.52e-48	154.0	76
65	ADSV_HUMAN/263-341	5A1K:A	100	79	0	0	1	79	258	336	3.2e-48	158.0	79
66	CAPG_HUMAN/264-341	1J72:A	100	78	0	0	1	78	253	330	3.28e-49	160.0	78
67	GELS_HORSE/262-339	2FGH:B	100	78	0	0	1	78	260	337	5.509999999999999e-48	164.0	78
68	B7Z9A0_HUMAN/286-363	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
69	B7Z6N2_HUMAN/298-375	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
70	Q5R9H7_PONAB/262-339	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
71	A2A418_HUMAN/262-339	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
72	B7Z373_HUMAN/273-350	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
73	GELS_HUMAN/313-390	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
74	Q5T0H9_HUMAN/44-121	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
75	B7Z4U6_HUMAN/279-356	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
76	Q5T0I2_HUMAN/313-390	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
77	B7Z5V1_HUMAN/270-347	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
78	B7Z2X4_HUMAN/236-313	3FFN:A	100	78	0	0	1	78	264	341	1.08e-47	163.0	78
79	SC24A_HUMAN/964-1039	8HR0:B	100	76	0	0	1	76	619	694	2.33e-44	154.0	76
80	B4E205_HUMAN/728-803	8HR0:B	100	76	0	0	1	76	619	694	2.33e-44	154.0	76
81	B7ZKM8_HUMAN/1169-1244	3EH1:A	100	76	0	0	1	76	622	697	1.9599999999999998e-46	159.0	76
82	B4DTM6_HUMAN/1053-1128	3EH1:A	100	76	0	0	1	76	622	697	1.9599999999999998e-46	159.0	76
83	B4E2E1_HUMAN/738-813	3EH1:A	100	76	0	0	1	76	622	697	1.9599999999999998e-46	159.0	76
84	SC24B_HUMAN/1139-1214	3EH1:A	100	76	0	0	1	76	622	697	1.9599999999999998e-46	159.0	76
85	A8K6V0_HUMAN/899-974	3EG9:B	100	76	0	0	1	76	900	975	9.88e-45	155.0	76
86	SC24D_HUMAN/899-974	3EG9:B	100	76	0	0	1	76	900	975	9.88e-45	155.0	76
87	B3KM89_HUMAN/773-848	3EG9:B	100	76	0	0	1	76	900	975	9.88e-45	155.0	76
88	B4DZT4_HUMAN/209-284	3EH2:B	100	76	0	0	1	76	620	695	2.7899999999999998e-42	148.0	76
89	SC24C_HUMAN/961-1036	3EH2:B	100	76	0	0	1	76	620	695	2.7899999999999998e-42	148.0	76
90	C8ZAD6_YEAS8/780-856	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
91	C7GKN5_YEAS2/780-856	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
92	B3LTV6_YEAS1/780-856	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
93	B5VKK0_YEAS6/583-659	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
94	A6ZVG8_YEAS7/780-856	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
95	SEC24_YEAST/780-856	1PCX:A	100	77	0	0	1	77	648	724	4.64e-46	159.0	77
96	Q94707_PHYPO/52-137	8GSW:B	100	86	0	0	1	86	46	131	9.829999999999999e-61	184.0	86
97	VILI_CHICK/26-108	2VIK:A	100	83	0	0	1	83	25	107	3.25e-57	174.0	83
98	A6PWS5_MOUSE/24-107	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
99	A6PWS5_MOUSE/24-107	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
100	A6PWS5_MOUSE/24-107	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
101	A6PWS5_MOUSE/24-107	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
102	A6PWS5_MOUSE/24-107	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
103	A6PWS5_MOUSE/24-107	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
104	A6PWS5_MOUSE/24-107	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
105	A6PWS5_MOUSE/24-107	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
106	Q3U9Q8_MOUSE/24-107	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
107	Q3U9Q8_MOUSE/24-107	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
108	Q3U9Q8_MOUSE/24-107	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
109	Q3U9Q8_MOUSE/24-107	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
110	Q3U9Q8_MOUSE/24-107	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
111	Q3U9Q8_MOUSE/24-107	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
112	Q3U9Q8_MOUSE/24-107	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
113	Q3U9Q8_MOUSE/24-107	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
114	Q3TGJ9_MOUSE/24-107	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
115	Q3TGJ9_MOUSE/24-107	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
116	Q3TGJ9_MOUSE/24-107	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
117	Q3TGJ9_MOUSE/24-107	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
118	Q3TGJ9_MOUSE/24-107	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
119	Q3TGJ9_MOUSE/24-107	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
120	Q3TGJ9_MOUSE/24-107	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
121	Q3TGJ9_MOUSE/24-107	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
122	A2AL35_MOUSE/73-156	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
123	A2AL35_MOUSE/73-156	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
124	A2AL35_MOUSE/73-156	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
125	A2AL35_MOUSE/73-156	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
126	A2AL35_MOUSE/73-156	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
127	A2AL35_MOUSE/73-156	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
128	A2AL35_MOUSE/73-156	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
129	A2AL35_MOUSE/73-156	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
130	Q6PAC1_MOUSE/24-107	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
131	Q6PAC1_MOUSE/24-107	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
132	Q6PAC1_MOUSE/24-107	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
133	Q6PAC1_MOUSE/24-107	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
134	Q6PAC1_MOUSE/24-107	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
135	Q6PAC1_MOUSE/24-107	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
136	Q6PAC1_MOUSE/24-107	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
137	Q6PAC1_MOUSE/24-107	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
138	GELS_MOUSE/73-156	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
139	GELS_MOUSE/73-156	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
140	GELS_MOUSE/73-156	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
141	GELS_MOUSE/73-156	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
142	GELS_MOUSE/73-156	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
143	GELS_MOUSE/73-156	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
144	GELS_MOUSE/73-156	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
145	GELS_MOUSE/73-156	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
146	Q3UCW8_MOUSE/24-107	6I4E:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
147	Q3UCW8_MOUSE/24-107	4CBX:G	100	84	0	0	1	84	21	104	1.5400000000000001e-59	180.0	84
148	Q3UCW8_MOUSE/24-107	6I4I:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
149	Q3UCW8_MOUSE/24-107	4CBW:G	100	84	0	0	1	84	22	105	1.59e-59	180.0	84
150	Q3UCW8_MOUSE/24-107	6I4F:G	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
151	Q3UCW8_MOUSE/24-107	6I4G:H	100	84	0	0	1	84	23	106	1.64e-59	180.0	84
152	Q3UCW8_MOUSE/24-107	5MVV:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
153	Q3UCW8_MOUSE/24-107	4CBU:G	100	84	0	0	1	84	24	107	1.69e-59	180.0	84
154	A2A418_HUMAN/24-107	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
155	GELS_HUMAN/75-158	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
156	B7Z9A0_HUMAN/48-131	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
157	B7Z5V1_HUMAN/32-115	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
158	Q5T0I1_HUMAN/35-118	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
159	B7Z373_HUMAN/35-118	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
160	B7Z6N2_HUMAN/60-143	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
161	Q5T0I0_HUMAN/24-107	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
162	B7Z4U6_HUMAN/41-124	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
163	Q5T0I2_HUMAN/75-158	4Z94:G	100	84	0	0	1	84	24	107	8.34e-53	179.0	84
164	GELS_HORSE/24-107	2FGH:B	100	84	0	0	1	84	22	105	2.27e-53	179.0	84
165	GELS_HORSE/403-485	2FGH:B	100	83	0	0	1	83	401	483	3.85e-50	170.0	83
166	Q5T0H9_HUMAN/185-267	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
167	B7Z992_HUMAN/387-469	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
168	A2A418_HUMAN/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
169	Q3TGJ9_MOUSE/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
170	GELS_PIG/444-526	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
171	Q3UCW8_MOUSE/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
172	B7Z9A0_HUMAN/427-509	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
173	A2AL35_MOUSE/452-534	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
174	GELS_HUMAN/454-536	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
175	B7Z4U6_HUMAN/420-502	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
176	B7Z6N2_HUMAN/439-521	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
177	B7Z5V1_HUMAN/411-493	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
178	B7Z373_HUMAN/414-496	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
179	Q5T0I2_HUMAN/454-536	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
180	Q3U9Q8_MOUSE/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
181	GELS_MOUSE/452-534	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
182	Q6PAC1_MOUSE/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
183	B3KS49_HUMAN/185-267	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
184	Q5R9H7_PONAB/403-485	3FFN:A	100	83	0	0	1	83	405	487	5.48e-50	169.0	83
185	Q8NBV9_HUMAN/86-164	3FG6:H	100	79	0	0	1	79	10	88	1.42e-50	163.0	79
186	ADSV_HUMAN/405-483	3FG6:H	100	79	0	0	1	79	10	88	1.42e-50	163.0	79
187	B3KXI2_HUMAN/426-516	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
188	SC23A_PONAB/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
189	Q5R5U8_PONAB/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
190	Q8C1E4_MOUSE/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
191	D2H485_AILME/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
192	SC23A_HUMAN/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
193	SC23A_BOVIN/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
194	B4DSQ5_HUMAN/599-689	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
195	SC23A_MOUSE/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
196	B5DFC3_RAT/628-718	8HR0:A	100	91	0	0	1	91	626	716	1.66e-58	193.0	91
197	C8ZJL0_YEAS8/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
198	B5VTW2_YEAS6/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
199	A6ZX55_YEAS7/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
200	B3LKE0_YEAS1/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
201	C7GP63_YEAS2/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
202	SEC23_YEAST/635-724	8BSH:A	100	90	0	0	1	90	635	724	5.89e-55	184.0	90
203	1d0na2	2FGH:B	100	127	0	0	1	127	603	729	4.23e-86	268.0	127
204	1d0na1	1D0N:B	100	121	0	0	1	121	237	357	3.56e-80	252.0	121
205	1svr	1SVY:A	100	94	0	0	1	94	1	94	4.67e-64	191.0	94
206	1yagg	4Z94:G	100	125	0	0	1	125	1	125	1.39e-81	263.0	125
207	2vil	2VIK:A	100	126	0	0	1	126	1	126	1.33e-90	260.0	126
