	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
54	Q9ES41_RAT/34-57	3M9E:F	100	24	0	0	1	24	1	24	1.29e-13	60.5	24
55	Q9ES41_RAT/34-57	3M9E:B	100	24	0	0	1	24	1	24	1.36e-13	60.5	24
56	Q9ES41_RAT/34-57	3M9E:A	100	24	0	0	1	24	1	24	1.42e-13	60.5	24
57	Q9ES41_RAT/34-57	3M9E:E	100	24	0	0	1	24	1	24	1.46e-13	60.5	24
58	Q9ES41_RAT/34-57	2NLL:B	100	24	0	0	1	24	2	25	1.49e-13	60.5	24
59	B1PS55_RABIT/100-171	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163.0	72
60	THB_RAT/105-176	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163.0	72
61	C9JNQ4_HUMAN/74-132	2NLL:B	100	59	0	0	1	59	2	60	2.5100000000000002e-43	137.0	59
62	Q922X0_MOUSE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.4e-51	157.0	70
63	C0SUH2_9NEOP/149-183	4UMM:E	100	35	0	0	1	35	5	39	3.53e-22	82.4	35
64	C0SUF8_9NEOP/135-157	1R0O:B	100	23	0	0	1	23	2	24	6.37e-13	58.2	23
65	C0SUF8_9NEOP/135-157	1R0N:B	100	23	0	0	1	23	1	23	7.72e-13	58.2	23
66	C0SUF8_9NEOP/135-157	2HAN:B	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
67	C0SUF8_9NEOP/135-157	4UMM:E	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
68	C0SUH4_9HYME/156-184	1R0O:B	100	29	0	0	1	29	2	30	2.77e-18	72.0	29
69	C0SUH4_9HYME/156-184	1R0N:B	100	29	0	0	1	29	1	29	3.4e-18	72.0	29
70	C0SUH4_9HYME/156-184	2HAN:B	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
71	C0SUH4_9HYME/156-184	4UMM:E	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
72	C0SUF2_LOCMI/134-153	1R0O:B	100	20	0	0	1	20	2	21	1.22e-09	49.7	20
73	C0SUF2_LOCMI/134-153	1R0N:B	100	20	0	0	1	20	1	20	1.46e-09	49.7	20
74	C0SUF2_LOCMI/134-153	2HAN:B	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
75	C0SUF2_LOCMI/134-153	4UMM:E	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
76	C0SUI4_9HYME/200-226	1R0O:B	100	27	0	0	1	27	2	28	1.2e-16	67.8	27
77	C0SUI4_9HYME/200-226	1R0N:B	100	27	0	0	1	27	1	27	1.47e-16	67.8	27
78	C0SUI4_9HYME/200-226	2HAN:B	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
79	C0SUI4_9HYME/200-226	4UMM:E	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
80	B7Z423_HUMAN/109-178	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154.0	70
81	Q5REL4_PONAB/5-76	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156.0	72
82	Q8MWR2_SPOFR/185-254	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156.0	70
83	B4NYU9_DROYA/259-328	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155.0	70
84	Q26315_9HYME/1-48	2HAN:B	100	48	0	0	1	48	7	54	1.6100000000000002e-33	111.0	48
85	Q9U3U4_9NEOP/1-26	1R0O:B	100	26	0	0	1	26	46	71	3.64e-13	58.9	26
86	Q9U3U4_9NEOP/1-26	1R0N:B	100	26	0	0	1	26	45	70	4.41e-13	58.9	26
87	Q9U3U4_9NEOP/1-26	2HAN:B	100	26	0	0	1	26	49	74	4.52e-13	58.9	26
88	Q9U3U4_9NEOP/1-26	4UMM:E	100	26	0	0	1	26	49	74	4.52e-13	58.9	26
89	Q8I6R9_9NEOP/108-158	4UMM:E	100	51	0	0	1	51	5	55	4.68e-36	118.0	51
90	D1MF33_FELCA/1-23	1KB2:B	100	23	0	0	1	23	48	70	7.1e-11	53.1	23
91	D1MF33_FELCA/1-23	1KB2:A	100	23	0	0	1	23	48	70	7.79e-11	53.1	23
92	D1MF33_FELCA/1-23	1KB4:A	100	23	0	0	1	23	48	70	8.53e-11	53.1	23
93	D1MF33_FELCA/1-23	1KB6:A	100	23	0	0	1	23	49	71	8.72e-11	53.1	23
94	D1MF33_FELCA/1-23	1KB4:B	100	23	0	0	1	23	48	70	9.75e-11	53.1	23
95	D1MF33_FELCA/1-23	1KB6:B	100	23	0	0	1	23	49	71	1.02e-10	53.1	23
96	Q0QW20_PHOVI/1-27	2NLL:B	100	27	0	0	1	27	47	73	4.24e-14	62.0	27
97	A7L4C6_9CICH/1-21	5CBX:A	100	21	0	0	1	21	50	70	2.25e-09	48.9	21
98	A7L4C6_9CICH/1-21	5CBY:B	100	21	0	0	1	21	51	71	2.25e-09	48.9	21
99	A7L4C6_9CICH/1-21	5CBX:E	100	21	0	0	1	21	52	72	2.3e-09	48.9	21
100	A7L4C6_9CICH/1-21	5CBX:B	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
101	A7L4C6_9CICH/1-21	5CBX:F	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
102	A7L4C6_9CICH/1-21	5CBY:A	100	21	0	0	1	21	52	72	2.46e-09	48.9	21
103	PRGR_MOUSE/555-624	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157.0	70
104	PRGR_MOUSE/555-624	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157.0	70
105	O42274_CROSI/1-67	2C7A:B	100	67	0	0	1	67	6	72	5.21e-49	151.0	67
106	O42274_CROSI/1-67	2C7A:A	100	67	0	0	1	67	6	72	5.37e-49	151.0	67
107	Q28547_SHEEP/1-25	2C7A:B	100	25	0	0	1	25	48	72	3.93e-12	56.2	25
108	Q28547_SHEEP/1-25	2C7A:A	100	25	0	0	1	25	48	72	4.03e-12	56.2	25
109	B4E3T0_HUMAN/1-40	2C7A:B	100	40	0	0	1	40	33	72	7.37e-26	91.7	40
110	B4E3T0_HUMAN/1-40	2C7A:A	100	40	0	0	1	40	33	72	7.57e-26	91.7	40
111	A3KBE9_EUBMA/1-43	2C7A:B	100	43	0	0	1	43	30	72	3.04e-28	97.8	43
112	A3KBE9_EUBMA/1-43	2C7A:A	100	43	0	0	1	43	30	72	3.13e-28	97.8	43
113	Q765N5_ALLMI/1-38	2C7A:B	100	38	0	0	1	38	35	72	1.5899999999999999e-24	88.2	38
114	Q765N5_ALLMI/1-38	2C7A:A	100	38	0	0	1	38	35	72	1.64e-24	88.2	38
115	A2D579_HYLKL/1-37	2C7A:B	100	37	0	0	1	37	36	72	8.809999999999999e-24	86.3	37
116	A2D579_HYLKL/1-37	2C7A:A	100	37	0	0	1	37	36	72	9.06e-24	86.3	37
117	A1YGA9_PANPA/601-628	4TNT:A	100	28	0	0	1	28	2	29	1.53e-16	67.4	28
118	A1YGA9_PANPA/601-628	4TNT:B	100	28	0	0	1	28	2	29	1.53e-16	67.4	28
119	B0FTZ5_RANPI/1-50	1R4I:A	100	50	0	0	1	50	23	72	2.0300000000000002e-32	108.0	50
120	Q2PK04_9NEOB/1-31	1R4I:A	100	31	0	0	1	31	42	72	1.11e-17	70.5	31
121	Q90ZC2_9SAUR/1-48	1R4I:A	100	48	0	0	1	48	25	72	6.24e-31	104.0	48
122	Q4U102_9PASS/1-42	1R4I:A	100	42	0	0	1	42	31	72	7.420000000000001e-26	91.7	42
123	Q9IA30_ANOCA/1-44	1R4I:A	100	44	0	0	1	44	29	72	8.409999999999999e-28	96.7	44
124	Q4U1T7_9COLU/1-35	1R4I:A	100	35	0	0	1	35	38	72	2.0500000000000003e-21	80.1	35
125	Q95J36_PANTR/1-37	1R4I:A	100	37	0	0	1	37	36	72	1.35e-22	83.2	37
126	A9ZP45_9PASE/1-21	1R4I:B	100	21	0	0	1	21	50	70	1.09e-09	49.7	21
127	A9ZP45_9PASE/1-21	8RM6:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
128	A9ZP45_9PASE/1-21	8RM6:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
129	A9ZP45_9PASE/1-21	8RM7:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
130	A9ZP45_9PASE/1-21	8RM7:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
131	A9ZP45_9PASE/1-21	1R4I:A	100	21	0	0	1	21	52	72	1.17e-09	49.7	21
132	Q3UW58_MOUSE/1-29	4TNT:A	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
133	Q3UW58_MOUSE/1-29	4TNT:B	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
134	A1YGB0_PANPA/1-37	4TNT:A	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
135	A1YGB0_PANPA/1-37	4TNT:B	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
136	A2T784_PANTR/124-193	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157.0	70
137	A2T784_PANTR/124-193	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157.0	70
138	C7E722_MESAU/1-45	7PRW:A	100	45	0	0	1	45	30	74	1.96e-27	102.0	45
139	Q8JHA5_ALLMI/1-41	7PRW:A	100	41	0	0	1	41	34	74	3.38e-24	94.0	41
140	Q1KXY4_RAJER/1-29	5CBX:A	100	29	0	0	1	29	42	70	3.23e-16	66.6	29
141	Q1KXY4_RAJER/1-29	5CBY:B	100	29	0	0	1	29	43	71	3.23e-16	66.6	29
142	Q1KXY4_RAJER/1-29	5CBX:E	100	29	0	0	1	29	44	72	3.31e-16	66.6	29
143	Q1KXY4_RAJER/1-29	5CBX:B	100	29	0	0	1	29	44	72	3.4e-16	66.6	29
144	Q1KXY4_RAJER/1-29	5CBX:F	100	29	0	0	1	29	44	72	3.4e-16	66.6	29
145	Q1KXY4_RAJER/1-29	5CBY:A	100	29	0	0	1	29	44	72	3.58e-16	66.6	29
146	D3DQF4_HUMAN/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156.0	70
147	C6KE15_SALSA/379-448	5CBY:B	100	70	0	0	1	70	2	71	5.32e-51	156.0	70
148	C6KE15_SALSA/379-448	5CBY:A	100	70	0	0	1	70	3	72	5.96e-51	156.0	70
149	Q2NKL1_HUMAN/601-660	4TNT:A	100	60	0	0	1	60	2	61	5.19e-44	138.0	60
150	Q2NKL1_HUMAN/601-660	4TNT:B	100	60	0	0	1	60	2	61	5.19e-44	138.0	60
151	Q5UK75_TAEGU/1-24	1DSZ:A	100	24	0	0	1	24	46	69	1.02e-11	55.1	24
152	Q5UK75_TAEGU/1-24	1HRA:A	100	24	0	0	1	24	52	75	1.15e-11	55.1	24
153	Q5UK75_TAEGU/1-24	6XWG:D	100	24	0	0	1	24	51	74	1.15e-11	55.1	24
154	Q5UK75_TAEGU/1-24	5UAN:B	100	24	0	0	1	24	46	69	1.89e-10	55.1	24
155	Q86UC5_HUMAN/1-46	5UAN:B	100	46	0	0	1	46	24	69	1.2800000000000001e-27	102.0	46
156	Q810F3_PHOSU/1-35	5UAN:B	100	35	0	0	1	35	35	69	2.64e-19	80.1	35
157	Q6FHY0_HUMAN/1-36	5UAN:B	100	36	0	0	1	36	34	69	1.99e-20	83.2	36
158	B7Z4B4_HUMAN/1-36	1DSZ:A	100	36	0	0	1	36	34	69	1.33e-22	83.2	36
159	B7Z4B4_HUMAN/1-36	6XWG:D	100	36	0	0	1	36	39	74	1.52e-22	83.2	36
160	Q64344_9MURI/1-34	1DSZ:A	100	34	0	0	1	34	27	60	1.94e-19	75.1	34
161	Q64344_9MURI/1-34	6XWG:D	100	34	0	0	1	34	32	65	2.21e-19	75.1	34
162	Q6RJT0_CEREL/1-27	1DSZ:A	100	27	0	0	1	27	43	69	1.51e-14	62.4	27
163	Q6RJT0_CEREL/1-27	6XWG:D	100	27	0	0	1	27	48	74	1.71e-14	62.4	27
164	P79298_PIG/1-40	1DSZ:A	100	40	0	0	1	40	30	69	1.16e-24	88.6	40
165	P79298_PIG/1-40	6XWG:D	100	40	0	0	1	40	35	74	1.3299999999999999e-24	88.6	40
166	RARA_HUMAN/86-155	6XWG:D	100	70	0	0	1	70	5	74	3.32e-51	157.0	70
167	D3ZFD9_RAT/79-102	1HRA:A	100	24	0	0	1	24	6	29	1.73e-13	59.7	24
168	D3ZFD9_RAT/79-102	6XWG:D	100	24	0	0	1	24	5	28	1.73e-13	59.7	24
169	Q9W6U1_TAKRU/1-19	1DSZ:A	100	19	0	0	1	19	51	69	3.58e-08	45.8	19
170	Q9W6U1_TAKRU/1-19	1HRA:A	100	19	0	0	1	19	57	75	3.99e-08	45.8	19
171	Q9W6U1_TAKRU/1-19	6XWG:D	100	19	0	0	1	19	56	74	3.99e-08	45.8	19
172	Q9W6U1_TAKRU/1-19	5UAN:B	100	19	0	0	1	19	51	69	2.76e-07	45.8	19
173	A2D578_HYLKL/19-35	2C7A:B	100	17	0	0	1	17	3	19	1.37e-07	44.3	17
174	A2D578_HYLKL/19-35	2C7A:A	100	17	0	0	1	17	3	19	1.4e-07	44.3	17
175	Q4W5E8_HUMAN/15-46	4TNT:A	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
176	Q4W5E8_HUMAN/15-46	4TNT:B	100	32	0	0	1	32	2	33	2.33e-19	74.7	32
177	A1YGB2_PANPA/19-47	2C7A:B	100	29	0	0	1	29	3	31	3.15e-17	69.3	29
178	A1YGB2_PANPA/19-47	2C7A:A	100	29	0	0	1	29	3	31	3.23e-17	69.3	29
179	A1YFI4_SAGLB/320-351	7PRW:A	100	32	0	0	1	32	5	36	7.04e-17	73.6	32
180	GCR_SHEEP/280-314	7PRW:A	100	35	0	0	1	35	5	39	2.43e-19	80.5	35
181	A2D573_HYLKL/122-142	4TNT:A	100	21	0	0	1	21	2	22	4.77e-11	53.1	21
182	A2D573_HYLKL/122-142	4TNT:B	100	21	0	0	1	21	2	22	4.77e-11	53.1	21
183	B4E2Y1_HUMAN/2-37	2ENV:A	100	36	0	0	1	36	41	76	2.56e-20	77.8	36
184	PPARD_HUMAN/72-140	2ENV:A	100	69	0	0	1	69	8	76	3.89e-49	152.0	69
185	Q7YRV3_SHEEP/137-196	3E00:D	100	60	0	0	1	60	3	62	1.52e-39	135.0	60
186	A0N0C8_MOUSE/137-205	3E00:D	100	69	0	0	1	69	3	71	4.2900000000000003e-47	155.0	69
187	A1YG06_PANPA/6-29	7XVN:B	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
188	A1YG06_PANPA/6-29	7XVN:D	100	24	0	0	1	24	2	25	1.38e-13	59.7	24
189	A1YG06_PANPA/6-29	7XVN:C	100	24	0	0	1	24	3	26	1.86e-13	59.7	24
190	A1YG06_PANPA/6-29	7XVN:A	100	24	0	0	1	24	2	25	1.9e-13	59.7	24
191	Q3ZBY9_BOVIN/41-110	7XVN:B	100	70	0	0	1	70	2	71	1.22e-49	152.0	70
192	Q78EA1_9MURI/1-34	2EBL:A	100	34	0	0	1	34	35	68	9.76e-20	76.3	34
193	Q6EEB6_PRODO/1-42	2EBL:A	100	42	0	0	1	42	36	77	1.93e-26	93.6	42
194	Q78E88_RAT/1-36	2EBL:A	100	36	0	0	1	36	42	77	1.36e-22	83.6	36
195	Q4REU2_TETNG/1-68	2EBL:A	100	68	0	0	1	68	10	77	3.84e-49	152.0	68
196	Q62681_RAT/81-150	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155.0	70
197	O18617_BALCA/1-39	2EBL:A	100	39	0	0	1	39	28	66	1.62e-24	88.6	39
198	B6ZGT8_HUMAN/115-184	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155.0	70
199	O97895_PIG/1-24	1YNW:B	100	24	0	0	1	24	46	69	3.97e-11	53.5	24
200	O97895_PIG/1-24	4CN3:B	100	24	0	0	1	24	47	70	4.26e-11	53.5	24
201	O97895_PIG/1-24	4CN7:E	100	24	0	0	1	24	49	72	4.36e-11	53.5	24
202	O97895_PIG/1-24	8J54:D	100	24	0	0	1	24	48	71	4.36e-11	53.5	24
203	O97895_PIG/1-24	1R0N:A	100	24	0	0	1	24	47	70	4.46e-11	53.5	24
204	O97895_PIG/1-24	4CN3:A	100	24	0	0	1	24	49	72	4.46e-11	53.5	24
205	O97895_PIG/1-24	4CN3:D	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
206	O97895_PIG/1-24	4CN5:B	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
207	O97895_PIG/1-24	8HBM:E	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
208	O97895_PIG/1-24	8J54:E	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
209	O97895_PIG/1-24	8J54:F	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
210	O97895_PIG/1-24	1BY4:C	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
211	O97895_PIG/1-24	6FBR:A	100	24	0	0	1	24	49	72	4.46e-11	53.5	24
212	O97895_PIG/1-24	6XWH:D	100	24	0	0	1	24	48	71	4.46e-11	53.5	24
213	O97895_PIG/1-24	4CN7:A	100	24	0	0	1	24	54	77	4.57e-11	53.5	24
214	O97895_PIG/1-24	4CN7:B	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
215	O97895_PIG/1-24	8HBM:A	100	24	0	0	1	24	49	72	4.57e-11	53.5	24
216	O97895_PIG/1-24	8J54:C	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
217	O97895_PIG/1-24	1BY4:A	100	24	0	0	1	24	49	72	4.57e-11	53.5	24
218	O97895_PIG/1-24	6XWG:C	100	24	0	0	1	24	48	71	4.57e-11	53.5	24
219	O97895_PIG/1-24	4CN7:F	100	24	0	0	1	24	49	72	4.67e-11	53.5	24
220	O97895_PIG/1-24	1BY4:D	100	24	0	0	1	24	51	74	4.67e-11	53.5	24
221	O97895_PIG/1-24	6FBQ:A	100	24	0	0	1	24	50	73	4.67e-11	53.5	24
222	O97895_PIG/1-24	6XWH:C	100	24	0	0	1	24	49	72	4.67e-11	53.5	24
223	O97895_PIG/1-24	4CN5:A	100	24	0	0	1	24	51	74	4.78e-11	53.5	24
224	Q9GK26_MUSVI/1-32	4NQA:H	100	32	0	0	1	32	45	76	4.2e-16	71.2	32
225	2nlla	4NQA:H	100	66	0	0	1	66	9	74	2.15e-44	147.0	66
226	B4L2K6_DROMO/85-154	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156.0	70
227	B4I9M8_DROSE/99-168	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156.0	70
228	B3MYQ7_DROAN/104-173	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156.0	70
229	USP_DROME/102-171	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156.0	70
230	B3P8U7_DROER/101-170	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156.0	70
231	Q8I1M8_9NEOP/58-127	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155.0	70
232	B9UCQ5_HELAM/59-128	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155.0	70
233	A9UEF7_SPOLT/112-181	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155.0	70
234	B2ZCQ5_SPOEX/59-128	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155.0	70
235	B3KY83_HUMAN/36-105	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
236	Q2NL52_HUMAN/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
237	RXRA_MOUSE/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
238	Q2PFT8_MACFA/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
239	A2AJP1_MOUSE/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
240	Q6P3U7_HUMAN/187-256	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
241	Q0VJ96_RAT/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
242	Q6LC96_MOUSE/110-179	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
243	RXRA_RAT/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
244	RXRA_HUMAN/133-202	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154.0	70
245	B9VVT3_RAT/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
246	HNF4A_HUMAN/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
247	B9VVT8_HUMAN/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
248	A2A5I6_MOUSE/34-103	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
249	B9VVT5_MOUSE/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
250	A2ICG7_RAT/36-105	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
251	D2H6L1_AILME/73-142	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
252	Q0ZHH5_PIG/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
253	HNF4A_RAT/58-127	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
254	Q5QPB7_HUMAN/51-120	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
255	B9VVT6_MOUSE/33-102	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
256	Q7YRQ5_BOVIN/49-118	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
