	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
50	APOA_HUMAN/1282-1359	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
51	APOA_HUMAN/142-219	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
52	APOA_HUMAN/1852-1929	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
53	APOA_HUMAN/598-675	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
54	Q1HP67_HUMAN/142-219	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
55	APOA_HUMAN/2878-2955	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
56	Q1HP67_HUMAN/712-789	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
57	APOA_HUMAN/2992-3069	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
58	Q1HP67_HUMAN/370-447	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
59	APOA_HUMAN/3106-3183	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
60	APOA_HUMAN/2080-2157	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
61	APOA_HUMAN/1624-1701	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
62	APOA_HUMAN/2194-2271	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
63	APOA_HUMAN/940-1017	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
64	APOA_HUMAN/484-561	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
65	APOA_HUMAN/370-447	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
66	APOA_HUMAN/2308-2385	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
67	APOA_HUMAN/712-789	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
68	APOA_HUMAN/1168-1245	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
69	Q1HP67_HUMAN/484-561	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
70	APOA_HUMAN/2764-2841	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
71	APOA_HUMAN/1738-1815	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
72	Q1HP67_HUMAN/598-675	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
73	APOA_HUMAN/1396-1473	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
74	Q1HP67_HUMAN/256-333	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
75	APOA_HUMAN/2536-2613	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
76	APOA_HUMAN/2650-2727	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
77	APOA_HUMAN/3220-3297	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
78	APOA_HUMAN/1054-1131	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
79	Q1HP67_HUMAN/1274-1351	1I71:A	100	78	0	0	1	78	2	79	3.6599999999999998e-62	185.0	78
80	APOA_HUMAN/3782-3859	1I71:A	100	78	0	0	1	78	2	79	3.6599999999999998e-62	185.0	78
81	APOA_HUMAN/3676-3753	1JFN:A	100	78	0	0	1	78	25	102	7.94e-62	185.0	78
82	Q1HP67_HUMAN/1168-1245	1JFN:A	100	78	0	0	1	78	25	102	7.94e-62	185.0	78
83	Q9UIR8_HUMAN/11-88	1JFN:A	100	78	0	0	1	78	25	102	7.94e-62	185.0	78
84	Q1HP67_HUMAN/1388-1465	2FEB:A	100	78	0	0	1	78	18	95	2.29e-62	186.0	78
85	APOA_HUMAN/3896-3973	2FEB:A	100	78	0	0	1	78	18	95	2.29e-62	186.0	78
86	Q9UKJ7_HUMAN/1-35	1I71:A	100	35	0	0	1	35	45	79	8.12e-25	89.0	35
87	B2R7F8_HUMAN/377-454	4A5T:S	100	78	0	0	1	78	358	435	2.83e-53	179.0	78
88	PLMN_HUMAN/377-454	4A5T:S	100	78	0	0	1	78	358	435	2.83e-53	179.0	78
89	B4DPH4_HUMAN/1-51	4A5T:S	100	51	0	0	1	51	385	435	3.87e-34	124.0	51
90	Q9UMI2_HUMAN/11-53	4A5T:S	100	43	0	0	1	43	358	400	3.32e-23	92.4	43
91	Q8N696_HUMAN/14-93	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
92	APOA_HUMAN/4228-4307	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
93	Q1HP67_HUMAN/1720-1799	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
94	PLMN_HUMAN/481-560	4A5T:S	100	80	0	0	1	80	462	541	3.5500000000000004e-57	189.0	80
95	B4DPH4_HUMAN/78-157	4A5T:S	100	80	0	0	1	80	462	541	3.5500000000000004e-57	189.0	80
96	B2R7F8_HUMAN/185-262	4A5T:S	100	78	0	0	1	78	166	243	3.17e-56	187.0	78
97	PLMN_HUMAN/185-262	4A5T:S	100	78	0	0	1	78	166	243	3.17e-56	187.0	78
98	Q866J9_9PRIM/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
99	Q866J0_MIOTA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
100	Q866K0_HYLLA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
101	Q866J8_CERAE/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
102	Q866J7_SEMEN/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
103	Q866K3_ALLNI/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
104	Q866J3_NASLA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
105	Q866K2_PANTR/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
106	Q866J2_MACMU/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
107	HGF_HUMAN/305-383	7MOA:D	100	79	0	0	1	79	272	350	8.74e-58	190.0	79
108	A8K6K9_HUMAN/305-383	7MOA:D	100	79	0	0	1	79	272	350	8.74e-58	190.0	79
109	Q9BGN9_BOVIN/1-32	7MOA:D	100	32	0	0	1	32	142	173	4.86e-20	82.8	32
110	B5AMJ3_SHEEP/1-35	7MOA:D	100	35	0	0	1	35	132	166	1.61e-20	84.3	35
111	A8K6K9_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
112	HGF_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
113	C9JBP9_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
114	Q59H59_HUMAN/163-241	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
115	C9E9X5_MACFA/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
116	C9E9X4_RABIT/128-206	4D3C:A	100	79	0	0	1	79	92	170	5.28e-60	182.0	79
117	Q8C9G5_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
118	HGF_BOVIN/128-206	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
119	HGF_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
120	D2H7K2_AILME/99-177	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
121	O55027_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
122	HGF_CANFA/128-206	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
123	Q53WS5_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
124	Q9N1B8_SHEEP/17-95	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
125	HGF_RAT/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
126	HGF_FELCA/126-204	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
127	C9E9X5_MACFA/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
128	C9JBP9_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
129	HGF_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
130	C9E9X6_MACFA/206-283	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
131	A8K6K9_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
132	2hppp	2HPP:P	100	79	0	0	1	79	1	79	1.9000000000000001e-59	178.0	79
133	2hpqp	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
134	1tpka	1PK2:A	100	88	0	0	1	88	3	90	4.47e-67	198.0	88
135	1kdu	1URK:A	100	85	0	0	1	85	44	128	4.92e-67	199.0	85
136	1pkr	4A5T:S	100	80	0	0	1	80	83	162	6.129999999999999e-54	181.0	80
137	2pf1	2PF1:A	100	93	0	0	1	93	29	121	1.59e-70	208.0	93
