	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
31	B4DIL1_HUMAN/1479-1562	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
32	Q8CBN3_MOUSE/612-695	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
33	Q9QXH1_MOUSE/552-635	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
34	O70511_RAT/2337-2420	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
35	O70510_RAT/13-96	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
36	B1AQT0_HUMAN/11-94	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
37	Q574E0_RAT/599-682	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
38	Q3TSJ8_MOUSE/612-695	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
39	Q7Z3G4_HUMAN/1472-1555	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
40	Q574D7_RAT/1427-1510	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
41	Q3T1J5_RAT/595-678	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
42	Q574D9_RAT/599-682	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
43	Q574E1_RAT/599-682	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
44	O88521_RAT/1477-1560	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
45	Q574E2_RAT/599-682	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
46	Q4U260_MOUSE/612-695	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
47	Q8VDA0_RAT/599-682	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
48	A7Z090_BOVIN/612-695	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
49	ANK3_HUMAN/4091-4174	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
50	Q6ZT73_HUMAN/713-796	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
51	Q4U206_MOUSE/635-718	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
52	Q61307_MOUSE/612-695	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
53	D2H0V8_AILME/4043-4126	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
54	Q4U256_MOUSE/1479-1562	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
55	Q4U205_MOUSE/635-718	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
56	Q8VC68_MOUSE/1440-1523	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
57	Q574D8_RAT/1427-1510	4O6X:B	100	84	0	0	1	84	4	87	9.729999999999999e-54	164.0	84
58	B3KX39_HUMAN/720-803	2YQF:A	100	84	0	0	1	84	18	101	6.789999999999999e-54	165.0	84
59	D4AAD5_RAT/854-932	3G5B:A	100	79	0	0	1	79	324	402	1.48e-48	160.0	79
60	Q3UH38_MOUSE/820-898	1WMG:A	100	79	0	0	1	79	11	89	7.949999999999999e-52	159.0	79
61	Q3TYW6_MOUSE/864-942	1WMG:A	100	79	0	0	1	79	11	89	7.949999999999999e-52	159.0	79
62	A8K9D9_HUMAN/776-851	2D96:A	100	76	0	0	1	76	18	93	2.34e-47	148.0	76
63	D3DR83_HUMAN/776-851	2D96:A	100	76	0	0	1	76	18	93	2.34e-47	148.0	76
64	A8K5Y5_HUMAN/818-893	2DBF:A	100	76	0	0	1	76	18	93	1.0699999999999999e-48	151.0	76
65	B3KVE8_HUMAN/637-712	2DBF:A	100	76	0	0	1	76	18	93	1.0699999999999999e-48	151.0	76
66	IRAK4_MOUSE/20-101	1WH4:A	100	82	0	0	1	82	27	108	7.58e-56	171.0	82
67	Q9D250_MOUSE/20-101	1WH4:A	100	82	0	0	1	82	27	108	7.58e-56	171.0	82
68	D3Z3H5_MOUSE/20-101	1WH4:A	100	82	0	0	1	82	27	108	7.58e-56	171.0	82
69	KPEL_DROME/43-121	1YGO:A	100	79	0	0	1	79	22	100	1.7899999999999998e-52	161.0	79
70	B4DQ60_HUMAN/44-121	3MOP:F	100	78	0	0	1	78	13	90	2e-50	156.0	78
71	B4DT48_HUMAN/31-108	3MOP:F	100	78	0	0	1	78	13	90	2e-50	156.0	78
72	B4DU08_HUMAN/31-108	3MOP:F	100	78	0	0	1	78	13	90	2e-50	156.0	78
73	MYD88_HUMAN/31-108	3MOP:F	100	78	0	0	1	78	13	90	2e-50	156.0	78
74	B4DKU4_HUMAN/10-87	3MOP:F	100	78	0	0	1	78	13	90	2e-50	156.0	78
75	TNR16_HUMAN/345-421	7CSQ:A	100	77	0	0	1	77	16	92	1.55e-50	156.0	77
76	Q3TVC1_MOUSE/143-222	6HJ7:A	100	80	0	0	1	80	17	96	2.42e-51	158.0	80
77	Q9CVM2_MOUSE/92-171	6HJ7:A	100	80	0	0	1	80	17	96	2.42e-51	158.0	80
78	THOC1_HUMAN/571-653	1WXP:A	100	83	0	0	1	83	18	100	3.65e-53	163.0	83
79	Q53XL1_HUMAN/117-194	2O71:A	100	78	0	0	1	78	9	86	4.72e-53	162.0	78
80	CRADD_HUMAN/117-194	2O71:A	100	78	0	0	1	78	9	86	4.72e-53	162.0	78
81	B5BU44_HUMAN/117-194	2O71:A	100	78	0	0	1	78	9	86	4.72e-53	162.0	78
82	Q6LCB0_HUMAN/39-122	2GF5:A	100	84	0	0	1	84	98	181	6.1599999999999996e-55	171.0	84
83	D2CXD5_MUSSP/98-181	1FAD:A	100	84	0	0	1	84	10	93	2.39e-53	163.0	84
84	Q8CD57_MOUSE/98-181	1FAD:A	100	84	0	0	1	84	10	93	2.39e-53	163.0	84
85	Q6GT31_MOUSE/223-306	3OQ9:E	100	84	0	0	1	84	1	84	5.42e-55	167.0	84
86	TNR6_MOUSE/223-306	3OQ9:E	100	84	0	0	1	84	1	84	5.42e-55	167.0	84
87	Q59FU8_HUMAN/258-341	1DDF:A	100	84	0	0	1	84	15	98	6.49e-53	163.0	84
88	Q6ICT6_HUMAN/231-314	1DDF:A	100	84	0	0	1	84	15	98	6.49e-53	163.0	84
89	TNR6_HUMAN/231-314	1DDF:A	100	84	0	0	1	84	15	98	6.49e-53	163.0	84
