	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
48	SOX9_CANFA/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141.0	69
49	A9QUN7_CHICK/1-68	4S2Q:D	100	68	0	0	1	68	4	71	2.85e-44	139.0	68
50	A8QJ82_BRALA/86-114	4S2Q:D	100	29	0	0	1	29	3	31	7.21e-16	65.9	29
51	A3F599_CAPHI/65-102	4S2Q:D	100	38	0	0	1	38	3	40	1.2300000000000002e-21	80.9	38
52	Q3UND6_MOUSE/79-147	4Y60:C	100	69	0	0	1	69	4	72	5.13e-45	141.0	69
53	SX17A_XENTR/61-129	2YUL:A	100	69	0	0	1	69	8	76	1.23e-44	140.0	69
54	SOX11_CHICK/49-117	6T7C:K	100	69	0	0	1	69	4	72	7.51e-45	140.0	69
55	Q9IA87_MONAL/1-54	6T7C:K	100	54	0	0	1	54	15	68	2.1600000000000003e-31	106.0	54
56	Q6U6G2_CHIRE/1-56	6T7C:K	100	56	0	0	1	56	13	68	2.96e-34	113.0	56
57	Q910C8_LARFU/1-56	6T7C:K	100	56	0	0	1	56	12	67	5.9799999999999995e-34	112.0	56
58	A2CHP4_9TELE/1-65	6T7C:K	100	65	0	0	1	65	8	72	3.54e-42	134.0	65
59	Q8CE56_MOUSE/59-127	3U2B:C	100	69	0	0	1	69	3	71	1.79e-45	142.0	69
60	Q38Q18_PIG/1-35	6WX8:B	100	35	0	0	1	35	37	71	6.97e-19	73.9	35
61	D0V2A8_PERMA/1-47	6WX8:B	100	47	0	0	1	47	25	71	8.4e-28	97.1	47
62	Q3V2B6_MOUSE/1-60	6WX8:B	100	60	0	0	1	60	12	71	3.5900000000000003e-37	121.0	60
63	Q27HS2_PIG/1-64	6WX8:B	100	64	0	0	1	64	8	71	2.66e-40	129.0	64
64	D4A543_RAT/43-111	6WX8:B	100	69	0	0	1	69	3	71	5.03e-44	139.0	69
65	O97710_9PRIM/60-104	2GZK:A	100	45	0	0	1	45	5	49	2.95e-25	92.8	45
66	Q6PWT1_HUMAN/60-128	2GZK:A	100	69	0	0	1	69	5	73	1.27e-43	140.0	69
67	Q7Z5C8_HUMAN/60-84	9BVD:F	100	25	0	0	1	25	1	25	2.06e-11	54.3	25
68	Q7Z5C8_HUMAN/60-84	1HRZ:A	100	25	0	0	1	25	3	27	2.06e-11	54.3	25
69	Q7Z5C8_HUMAN/60-84	1HRY:A	100	25	0	0	1	25	3	27	2.06e-11	54.3	25
70	Q7Z5C8_HUMAN/60-84	9BVD:C	100	25	0	0	1	25	2	26	2.11e-11	54.3	25
71	Q7Z5C8_HUMAN/60-84	1J46:A	100	25	0	0	1	25	5	29	2.74e-11	54.3	25
72	Q7Z5C8_HUMAN/60-84	2GZK:A	100	25	0	0	1	25	5	29	1.19e-10	54.3	25
73	1ckta	2YRQ:A	100	71	0	0	1	71	15	85	1.27e-44	143.0	71
74	D2H018_AILME/10-79	2YRQ:A	100	70	0	0	1	70	17	86	9.97e-44	141.0	70
75	D3ZYR6_RAT/7-79	2YRQ:A	100	73	0	0	1	73	14	86	1.7e-45	145.0	73
76	Q5T7C0_HUMAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
77	HMGB1_CALMO/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
78	D4A9T3_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
79	D3YVC6_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
80	D3ZCR3_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
81	Q3UJK0_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
82	B7NZ89_RABIT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
83	D4A2L7_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
84	Q8C7C4_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
85	D3Z351_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
86	HMGB1_CALJA/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
87	Q8BNM0_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
88	Q5T7C6_HUMAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
89	HMGB1_BOVIN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
90	HMGB1_HORSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
91	D3ZXR5_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
92	B4USW9_OTOGA/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
93	HMGB1_MACFA/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
94	B4F758_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
95	B2KI23_RHIFE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
96	D3ZA18_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
97	Q8BQ02_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
98	D3YZ18_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
99	HMGB1_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
100	Q59GW1_HUMAN/8-81	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
101	Q6P202_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
102	HMGB1_PAPAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
103	Q5T7C4_HUMAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
104	HMGB1_HUMAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
105	HMGB1_CANFA/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
106	HMGB1_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
107	B3EX36_SORAR/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
108	B7Z965_HUMAN/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
109	Q497Z6_MOUSE/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
110	HMGB1_PIG/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
111	A7E1T5_PIG/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
112	D3Z8A3_RAT/6-79	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
113	Q7TPK9_RAT/134-207	2YRQ:A	100	74	0	0	1	74	13	86	7.6e-47	149.0	74
114	HMGB3_HUMAN/6-79	2EQZ:A	100	74	0	0	1	74	13	86	6.44e-49	151.0	74
115	D2HQ61_AILME/6-79	2EQZ:A	100	74	0	0	1	74	13	86	6.44e-49	151.0	74
116	HMGB3_BOVIN/6-79	2EQZ:A	100	74	0	0	1	74	13	86	6.44e-49	151.0	74
117	Q7Z684_HUMAN/36-109	2EQZ:A	100	74	0	0	1	74	13	86	6.44e-49	151.0	74
118	Q5QE62_TRISI/6-79	2EQZ:A	100	74	0	0	1	74	13	86	6.44e-49	151.0	74
119	Q4H0Q0_PANPA/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130.0	65
120	Q4H0P9_PANTR/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130.0	65
121	Q4H0P6_PAPAN/93-157	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130.0	65
122	Q6LES8_HUMAN/155-219	6HB4:A	100	65	0	0	1	65	112	176	2.84e-39	130.0	65
123	B3LLA8_YEAS1/21-89	1J5N:A	100	69	0	0	1	69	21	89	2e-43	137.0	69
124	C7GY40_YEAS2/21-89	1J5N:A	100	69	0	0	1	69	21	89	2e-43	137.0	69
125	C8ZJ77_YEAS8/21-89	1J5N:A	100	69	0	0	1	69	21	89	2e-43	137.0	69
126	A6ZWU2_YEAS7/21-89	1J5N:A	100	69	0	0	1	69	21	89	2e-43	137.0	69
127	B4USW9_OTOGA/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
128	B7NZ89_RABIT/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
129	B3EX36_SORAR/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
130	O88612_SPAEH/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
131	B4F758_RAT/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
132	D4A9T3_RAT/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
133	HMGB1_MACFA/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
134	Q9QWY6_SPAEH/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
135	HMGB1_HORSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
136	HMGB1_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
137	HMGB1_CALMO/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
138	Q8BNM0_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
139	Q58EV5_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
140	HMGB1_RAT/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
141	HMGB1_HUMAN/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
142	HMGB1_CANFA/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
143	HMGB1_CALJA/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
144	HMGB1_BOVIN/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
145	Q9QX40_SPAEH/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
146	O88611_SPAEH/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
147	Q3UBK2_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
148	D3Z351_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
149	B3KQ05_HUMAN/56-124	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
150	HMGB1_CRIGR/60-128	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
151	Q497Z6_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
152	B2KI23_RHIFE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
153	Q8C7C4_MOUSE/95-163	2YRQ:A	100	69	0	0	1	69	102	170	5.819999999999999e-45	144.0	69
154	B5RJ65_DROME/555-621	1WXL:A	100	67	0	0	1	67	4	70	2.07e-43	137.0	67
155	SSRP1_DROME/555-621	1WXL:A	100	67	0	0	1	67	4	70	2.07e-43	137.0	67
156	B4I7V3_DROSE/5-71	1QRV:B	100	67	0	0	1	67	3	69	2.29e-42	134.0	67
157	B4I7V3_DROSE/5-71	1HMA:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
158	B4I7V3_DROSE/5-71	1QRV:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
159	HMGD_DROME/5-71	1QRV:B	100	67	0	0	1	67	3	69	2.29e-42	134.0	67
160	HMGD_DROME/5-71	1HMA:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
161	HMGD_DROME/5-71	1QRV:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
162	A0ANX6_DROSI/5-71	1QRV:B	100	67	0	0	1	67	3	69	2.29e-42	134.0	67
163	A0ANX6_DROSI/5-71	1HMA:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
164	A0ANX6_DROSI/5-71	1QRV:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
165	C0MJA0_DROME/5-71	1QRV:B	100	67	0	0	1	67	3	69	2.29e-42	134.0	67
166	C0MJA0_DROME/5-71	1HMA:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
167	C0MJA0_DROME/5-71	1QRV:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
168	Q6XIN3_DROYA/5-71	1QRV:B	100	67	0	0	1	67	3	69	2.29e-42	134.0	67
169	Q6XIN3_DROYA/5-71	1HMA:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
170	Q6XIN3_DROYA/5-71	1QRV:A	100	67	0	0	1	67	4	70	2.4199999999999998e-42	134.0	67
171	Q3U1Z7_MOUSE/70-138	2CRJ:A	100	69	0	0	1	69	8	76	2.0199999999999998e-45	142.0	69
172	HM20B_MOUSE/70-138	2CRJ:A	100	69	0	0	1	69	8	76	2.0199999999999998e-45	142.0	69
173	D4A586_RAT/70-138	2CRJ:A	100	69	0	0	1	69	8	76	2.0199999999999998e-45	142.0	69
174	Q3U1X5_MOUSE/70-138	2CRJ:A	100	69	0	0	1	69	8	76	2.0199999999999998e-45	142.0	69
175	C8ZES4_YEAS8/43-111	5JH0:D	100	69	0	0	1	69	45	113	1.4799999999999998e-42	138.0	69
176	B3LLW5_YEAS1/43-111	5JH0:D	100	69	0	0	1	69	45	113	1.4799999999999998e-42	138.0	69
177	ABF2_YEAST/43-111	5JH0:D	100	69	0	0	1	69	45	113	1.4799999999999998e-42	138.0	69
178	C7GL52_YEAS2/43-111	5JH0:D	100	69	0	0	1	69	45	113	1.4799999999999998e-42	138.0	69
179	B5VPJ8_YEAS6/43-111	5JH0:D	100	69	0	0	1	69	45	113	1.4799999999999998e-42	138.0	69
180	Q3BDU3_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
181	B4E3A1_HUMAN/510-577	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
182	B4DIH7_HUMAN/395-462	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
183	Q5FBZ9_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
184	B7ZAA0_HUMAN/395-462	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
185	PMS1_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
186	Q4VAL4_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
187	Q5FBZ3_HUMAN/532-599	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
188	D3DPI1_HUMAN/571-638	2CS1:A	100	68	0	0	1	68	8	75	2.09e-40	130.0	68
189	A2AWT6_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
190	D4A4Z1_RAT/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
191	Q60459_CRIGR/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
192	A8K962_HUMAN/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
193	UBF1_RAT/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
194	B4DLB0_HUMAN/39-102	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
195	B4DNQ1_HUMAN/195-258	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
196	UBF1_MOUSE/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
197	UBF1_HUMAN/298-361	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
198	Q9DBH1_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
199	D2HCV2_AILME/279-342	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
200	Q60460_CRIGR/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
201	A2AWT7_MOUSE/261-324	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
202	O00164_HUMAN/140-203	1V64:A	100	64	0	0	1	64	18	81	3.47e-41	132.0	64
203	A8MRB2_HUMAN/50-118	6HB4:A	100	69	0	0	1	69	7	75	6.31e-42	137.0	69
204	Q6LES8_HUMAN/50-118	6HB4:A	100	69	0	0	1	69	7	75	6.31e-42	137.0	69
205	D2HCV2_AILME/93-161	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
206	A2AWT6_MOUSE/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
207	A8K962_HUMAN/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
208	UBF1_RAT/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
209	Q05DS1_MOUSE/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
210	A2AWT5_MOUSE/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
211	B4DNQ1_HUMAN/46-114	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
212	D4A4Z1_RAT/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
213	UBF1_HUMAN/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
214	Q05BZ1_HUMAN/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
215	A2AWT7_MOUSE/112-180	1K99:A	100	69	0	0	1	69	11	79	4.45e-42	134.0	69
216	MLL3_MOUSE/1639-1699	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123.0	61
217	A7MBM6_HUMAN/1095-1155	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123.0	61
218	Q75MN6_HUMAN/711-771	2YUK:A	100	61	0	0	1	61	27	87	5.75e-38	123.0	61
219	HBP1_BOVIN/432-499	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
220	A7E3Q4_BOVIN/432-499	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
221	HBP1_RAT/433-500	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
222	HBP1_PONAB/434-501	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
223	B4DJ36_HUMAN/444-511	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
224	B4DPU9_HUMAN/353-420	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
225	HBP1_HUMAN/434-501	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
226	D2GX95_AILME/433-500	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
227	O14790_HUMAN/434-501	2E6O:A	100	68	0	0	1	68	18	85	1.95e-44	140.0	68
228	Q05CK5_MOUSE/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
229	D4A146_RAT/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
230	Q05D00_MOUSE/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
231	A1L1L0_RAT/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
232	B8JK50_MOUSE/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
233	D3ZKS4_RAT/80-148	1WZ6:A	100	69	0	0	1	69	8	76	3.14e-47	147.0	69
234	CIC_MOUSE/1107-1175	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
235	D1LWX8_SACKO/228-296	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
236	CIC_HUMAN/200-268	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
237	Q4T872_TETNG/194-262	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
238	D3Z9L1_RAT/1106-1174	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
239	A7XAK3_HUMAN/200-268	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
240	D2HNH1_AILME/178-246	7M5W:A	100	69	0	0	1	69	3	71	7.519999999999999e-48	150.0	69
241	Q5SUH8_MOUSE/366-434	7JJK:A	100	69	0	0	1	69	3	71	6.56e-47	145.0	69
242	SOX30_MOUSE/366-434	7JJK:A	100	69	0	0	1	69	3	71	6.56e-47	145.0	69
243	B4DXW7_HUMAN/32-100	7JJK:A	100	69	0	0	1	69	3	71	6.56e-47	145.0	69
244	SOX30_HUMAN/337-405	7JJK:A	100	69	0	0	1	69	3	71	6.56e-47	145.0	69
245	SOX30_MACFA/337-405	7JJK:A	100	69	0	0	1	69	3	71	6.56e-47	145.0	69
246	Q95M81_HORSE/1-52	7JJK:A	100	52	0	0	1	52	11	62	3.3900000000000003e-31	105.0	52
247	Q8WMM6_RHIFE/1-52	7JJK:A	100	52	0	0	1	52	11	62	3.3900000000000003e-31	105.0	52
248	B7PYW8_IXOSC/101-140	4S2Q:D	100	40	0	0	1	40	3	42	2.4e-24	87.8	40
249	Q2NM26_COTJA/105-173	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141.0	69
250	D1LHP1_MONDO/46-114	4S2Q:D	100	69	0	0	1	69	3	71	3.61e-45	141.0	69
