qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
B5LY05_HUMAN/1-41	4AA6:B	100	22	0	0	1	22	13	34	1.42e-11	55.5	41
B5LY05_HUMAN/1-41	4AA6:F	100	22	0	0	1	22	13	34	1.42e-11	55.5	41
B5LY05_HUMAN/1-41	1HCQ:A	100	22	0	0	1	22	16	37	1.52e-11	55.5	41
B5LY05_HUMAN/1-41	1HCQ:E	100	22	0	0	1	22	16	37	1.52e-11	55.5	41
B5LY05_HUMAN/1-41	1HCP:A	100	22	0	0	1	22	16	37	1.56e-11	55.5	41
B5LY05_HUMAN/1-41	4AA6:A	100	20	0	0	1	20	13	32	6.70e-10	51.2	41
B5LY05_HUMAN/1-41	2JFA:B	100	20	0	0	22	41	152	171	2.47e-06	44.3	41
B5LY05_HUMAN/1-41	2I0J:C	100	20	0	0	22	41	152	171	2.47e-06	44.3	41
B5LY05_HUMAN/1-41	6PFM:A	100	20	0	0	22	41	151	170	2.48e-06	44.3	41
B5LY05_HUMAN/1-41	2JFA:A	100	20	0	0	22	41	153	172	2.49e-06	44.3	41
B5LY05_HUMAN/1-41	7UJO:B	100	20	0	0	22	41	149	168	2.57e-06	44.3	41
B5LY05_HUMAN/1-41	7UJM:D	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	7UJO:A	100	20	0	0	22	41	149	168	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	7UJO:C	100	20	0	0	22	41	149	168	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	5W9D:B	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	6VPF:D	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	1A52:A	100	20	0	0	22	41	152	171	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	1R5K:B	100	20	0	0	22	41	152	171	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	1R5K:C	100	20	0	0	22	41	152	171	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	7N9O:D	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	2IOK:A	100	20	0	0	22	41	152	171	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	2IOK:B	100	20	0	0	22	41	152	171	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	6VJD:B	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B5LY05_HUMAN/1-41	6VJD:D	100	20	0	0	22	41	151	170	2.58e-06	44.3	41
B8XEP2_POERE/1-35	8PKI:K	100	32	0	0	1	32	4	35	3.33e-19	75.1	35
B8XEP2_POERE/1-35	2A66:A	100	32	0	0	1	32	5	36	3.42e-19	75.1	35
B8XEP2_POERE/1-35	5L0M:A	100	32	0	0	1	32	6	37	3.51e-19	75.1	35
B8XEP2_POERE/1-35	2FF0:A	100	31	0	0	1	31	6	36	1.66e-18	73.6	35
Q3HW36_RAT/105-149	3M9E:F	100	24	0	0	1	24	1	24	6.68e-13	59.7	45
Q3HW36_RAT/105-149	3M9E:B	100	24	0	0	1	24	1	24	7.00e-13	59.7	45
Q3HW36_RAT/105-149	3M9E:A	100	24	0	0	1	24	1	24	7.34e-13	59.7	45
Q3HW36_RAT/105-149	3M9E:E	100	24	0	0	1	24	1	24	7.51e-13	59.7	45
Q3HW36_RAT/105-149	2NLL:B	100	24	0	0	1	24	2	25	7.69e-13	59.7	45
C8CD01_HUMAN/1-31	4AA6:E	100	18	0	0	1	18	12	29	6.91e-09	48.1	31
C8CD01_HUMAN/1-31	1HCQ:B	100	18	0	0	1	18	13	30	7.07e-09	48.1	31
C8CD01_HUMAN/1-31	4AA6:A	100	18	0	0	1	18	13	30	7.07e-09	48.1	31
C8CD01_HUMAN/1-31	4AA6:B	100	18	0	0	1	18	13	30	7.07e-09	48.1	31
C8CD01_HUMAN/1-31	4AA6:F	100	18	0	0	1	18	13	30	7.07e-09	48.1	31
C8CD01_HUMAN/1-31	1HCQ:F	100	18	0	0	1	18	15	32	7.40e-09	48.1	31
C8CD01_HUMAN/1-31	1HCQ:A	100	18	0	0	1	18	16	33	7.56e-09	48.1	31
C8CD01_HUMAN/1-31	1HCQ:E	100	18	0	0	1	18	16	33	7.56e-09	48.1	31
C8CD01_HUMAN/1-31	1HCP:A	100	18	0	0	1	18	16	33	7.74e-09	48.1	31
Q5R9F2_PONAB/611-646	4TNT:A	100	32	0	0	1	32	2	33	2.78e-19	74.7	36
Q5R9F2_PONAB/611-646	4TNT:B	100	32	0	0	1	32	2	33	2.78e-19	74.7	36
Q14268_HUMAN/183-220	1HCP:A	100	32	0	0	1	32	5	36	2.81e-20	77.4	38
2nllb	2NLL:B	100	78	0	0	1	78	1	78	8.96e-58	174	78
1hcp	1HCP:A	100	75	0	0	1	75	1	75	1.61e-56	170	75
1lata	1LAT:B	100	71	0	0	1	71	2	72	2.48e-52	159	71
D3Z3H9_MOUSE/22-75	1KB6:B	100	54	0	0	1	54	2	55	8.36e-38	123	54
1hra	5UAN:B	100	73	0	0	7	79	1	73	7.39e-50	162	80
A8CX06_CARAU/227-268	7WNH:A	100	42	0	0	1	42	1	42	2.57e-25	96.7	42
A8CX06_CARAU/227-268	7WNH:C	100	41	0	0	2	42	1	41	1.90e-24	94.4	42
A2AJP2_MOUSE/110-165	4NQA:H	100	56	0	0	1	56	7	62	1.09e-36	127	56
Q4REU2_TETNG/442-484	2EBL:A	100	27	0	0	17	43	51	77	1.87e-15	65.9	43
Q96I02_HUMAN/1-43	8CEF:K	100	43	0	0	1	43	31	73	1.61e-25	91.3	43
B4Q1J3_DROYA/102-171	2HAN:A	100	70	0	0	1	70	2	71	6.32e-51	156	70
Q8MWR1_SPOFR/59-128	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155	70
B0L961_PLUXY/1-49	4UMM:A	100	49	0	0	1	49	23	71	3.08e-32	108	49
Q3UMU4_MOUSE/138-207	4NQA:H	100	70	0	0	1	70	7	76	3.67e-47	154	70
Q6LD74_9MURI/1-34	4NQA:H	100	34	0	0	1	34	34	67	6.78e-18	76.3	34
A2ICG8_MOUSE/30-99	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150	70
A2A5I4_MOUSE/36-100	4IQR:F	100	65	0	0	1	65	1	65	5.45e-42	140	65
Q15627_HUMAN/265-298	1CIT:A	100	28	0	0	1	28	1	28	7.62e-17	68.9	34
Q98TV7_SALSA/49-74	6LC1:D	100	26	0	0	1	26	1	26	3.28e-15	64.3	26
Q98TV7_SALSA/49-74	6LC1:J	100	26	0	0	1	26	1	26	3.28e-15	64.3	26
Q98TV7_SALSA/49-74	1CIT:A	100	26	0	0	1	26	1	26	3.54e-15	64.3	26
Q98TV7_SALSA/49-74	6LC1:A	100	25	0	0	2	26	1	25	2.68e-14	62.0	26
Q98TV7_SALSA/49-74	6LC1:G	100	25	0	0	2	26	1	25	2.68e-14	62.0	26
Q3LZI5_RAT/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.04e-47	156	70
Q3LZI5_RAT/198-267	7WNH:C	100	69	0	0	2	70	1	69	8.22e-47	154	70
Q545Q1_MOUSE/268-337	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154	70
Q5RBB0_PONAB/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q5RBB0_PONAB/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.30e-50	155	70
Q5RBB0_PONAB/265-334	6LC1:A	100	69	0	0	2	70	1	69	1.89e-49	152	70
Q5RBB0_PONAB/265-334	6LC1:G	100	69	0	0	2	70	1	69	1.89e-49	152	70
B2D0A3_PHOSU/110-136	1HCP:A	100	27	0	0	1	27	5	31	2.73e-17	69.3	27
A2T780_PANTR/7-38	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
B5TZ79_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139	61
ESR1_CNEUN/1-38	1HCP:A	100	38	0	0	1	38	37	74	3.04e-24	87.4	38
Q6QDA2_LEPOC/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.40e-23	85.1	37
C8CJL6_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.14e-43	136	59
B6ZK19_TORTR/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160	70
ESR1_SHEEP/48-111	1HCP:A	100	64	0	0	1	64	5	68	7.21e-48	148	64
C7FFR5_HUMAN/1-46	1HCP:A	100	46	0	0	1	46	16	61	8.67e-33	109	46
B6DU70_HUMAN/1-60	1HCP:A	100	60	0	0	1	60	15	74	8.04e-44	137	60
Q1HLJ0_9AVES/1-31	1HCP:A	100	31	0	0	1	31	44	74	4.65e-17	68.9	31
C0LLI8_HUMAN/1-19	4AA6:E	100	19	0	0	1	19	52	70	3.70e-07	43.1	19
C0LLI8_HUMAN/1-19	1HCQ:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
C0LLI8_HUMAN/1-19	4AA6:A	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
C0LLI8_HUMAN/1-19	4AA6:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
C0LLI8_HUMAN/1-19	4AA6:F	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
C0LLI8_HUMAN/1-19	1HCQ:F	100	19	0	0	1	19	55	73	3.95e-07	43.1	19
C0LLI8_HUMAN/1-19	1HCQ:A	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
C0LLI8_HUMAN/1-19	1HCQ:E	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
C0LLI8_HUMAN/1-19	1HCP:A	100	19	0	0	1	19	56	74	4.12e-07	43.1	19
B6DU68_HUMAN/1-27	1HCP:A	100	27	0	0	1	27	48	74	1.24e-13	60.1	27
D0VXZ2_9SAUR/1-58	1HCP:A	100	58	0	0	1	58	17	74	3.52e-42	133	58
Q27IY4_RANPI/1-56	1HCP:A	100	56	0	0	1	56	19	74	3.12e-40	128	56
B5TZ80_HUMAN/1-59	1HCP:A	100	57	0	0	1	57	16	72	1.82e-42	134	59
B6DU67_HUMAN/1-43	1HCP:A	100	43	0	0	1	43	16	58	2.10e-30	103	43
Q3US92_MOUSE/1-34	8IFO:B	100	34	0	0	1	34	39	72	4.45e-19	74.3	34
Q64115_9MURI/1-34	1LO1:A	100	34	0	0	1	34	32	65	2.02e-19	75.5	34
B6ZGU4_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
B2RRU9_MOUSE/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
Q812G5_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
NR5A2_HUMAN/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
Q2WFZ8_CHICK/84-107	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
Q2WFZ8_CHICK/84-107	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
Q2WFZ8_CHICK/84-107	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
Q2WFZ8_CHICK/84-107	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
A6YCE1_HUMAN/119-146	5UAN:B	100	27	0	0	2	28	1	27	3.12e-14	65.9	28
Q9ES41_RAT/34-57	3M9E:F	100	24	0	0	1	24	1	24	1.29e-13	60.5	24
Q9ES41_RAT/34-57	3M9E:B	100	24	0	0	1	24	1	24	1.36e-13	60.5	24
Q9ES41_RAT/34-57	3M9E:A	100	24	0	0	1	24	1	24	1.42e-13	60.5	24
Q9ES41_RAT/34-57	3M9E:E	100	24	0	0	1	24	1	24	1.46e-13	60.5	24
Q9ES41_RAT/34-57	2NLL:B	100	24	0	0	1	24	2	25	1.49e-13	60.5	24
B1PS55_RABIT/100-171	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163	72
THB_RAT/105-176	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163	72
C9JNQ4_HUMAN/74-132	2NLL:B	100	59	0	0	1	59	2	60	2.51e-43	137	59
Q922X0_MOUSE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
C0SUH2_9NEOP/149-183	4UMM:E	100	35	0	0	1	35	5	39	3.53e-22	82.4	35
C0SUF8_9NEOP/135-157	1R0O:B	100	23	0	0	1	23	2	24	6.37e-13	58.2	23
C0SUF8_9NEOP/135-157	1R0N:B	100	23	0	0	1	23	1	23	7.72e-13	58.2	23
C0SUF8_9NEOP/135-157	2HAN:B	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
C0SUF8_9NEOP/135-157	4UMM:E	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
C0SUH4_9HYME/156-184	1R0O:B	100	29	0	0	1	29	2	30	2.77e-18	72.0	29
C0SUH4_9HYME/156-184	1R0N:B	100	29	0	0	1	29	1	29	3.40e-18	72.0	29
C0SUH4_9HYME/156-184	2HAN:B	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
C0SUH4_9HYME/156-184	4UMM:E	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
C0SUF2_LOCMI/134-153	1R0O:B	100	20	0	0	1	20	2	21	1.22e-09	49.7	20
C0SUF2_LOCMI/134-153	1R0N:B	100	20	0	0	1	20	1	20	1.46e-09	49.7	20
C0SUF2_LOCMI/134-153	2HAN:B	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUF2_LOCMI/134-153	4UMM:E	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUI4_9HYME/200-226	1R0O:B	100	27	0	0	1	27	2	28	1.20e-16	67.8	27
C0SUI4_9HYME/200-226	1R0N:B	100	27	0	0	1	27	1	27	1.47e-16	67.8	27
C0SUI4_9HYME/200-226	2HAN:B	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
C0SUI4_9HYME/200-226	4UMM:E	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
B7Z423_HUMAN/109-178	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q5REL4_PONAB/5-76	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
Q8MWR2_SPOFR/185-254	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
B4NYU9_DROYA/259-328	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
Q26315_9HYME/1-48	2HAN:B	100	48	0	0	1	48	7	54	1.61e-33	111	48
Q9U3U4_9NEOP/1-26	1R0O:B	100	26	0	0	1	26	46	71	3.64e-13	58.9	26
Q9U3U4_9NEOP/1-26	1R0N:B	100	26	0	0	1	26	45	70	4.41e-13	58.9	26
Q9U3U4_9NEOP/1-26	2HAN:B	100	26	0	0	1	26	49	74	4.52e-13	58.9	26
Q9U3U4_9NEOP/1-26	4UMM:E	100	26	0	0	1	26	49	74	4.52e-13	58.9	26
Q8I6R9_9NEOP/108-158	4UMM:E	100	51	0	0	1	51	5	55	4.68e-36	118	51
D1MF33_FELCA/1-23	1KB2:B	100	23	0	0	1	23	48	70	7.10e-11	53.1	23
D1MF33_FELCA/1-23	1KB2:A	100	23	0	0	1	23	48	70	7.79e-11	53.1	23
D1MF33_FELCA/1-23	1KB4:A	100	23	0	0	1	23	48	70	8.53e-11	53.1	23
D1MF33_FELCA/1-23	1KB6:A	100	23	0	0	1	23	49	71	8.72e-11	53.1	23
D1MF33_FELCA/1-23	1KB4:B	100	23	0	0	1	23	48	70	9.75e-11	53.1	23
D1MF33_FELCA/1-23	1KB6:B	100	23	0	0	1	23	49	71	1.02e-10	53.1	23
Q0QW20_PHOVI/1-27	2NLL:B	100	27	0	0	1	27	47	73	4.24e-14	62.0	27
A7L4C6_9CICH/1-21	5CBX:A	100	21	0	0	1	21	50	70	2.25e-09	48.9	21
A7L4C6_9CICH/1-21	5CBY:B	100	21	0	0	1	21	51	71	2.25e-09	48.9	21
A7L4C6_9CICH/1-21	5CBX:E	100	21	0	0	1	21	52	72	2.30e-09	48.9	21
A7L4C6_9CICH/1-21	5CBX:B	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
A7L4C6_9CICH/1-21	5CBX:F	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
A7L4C6_9CICH/1-21	5CBY:A	100	21	0	0	1	21	52	72	2.46e-09	48.9	21
PRGR_MOUSE/555-624	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_MOUSE/555-624	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
O42274_CROSI/1-67	2C7A:B	100	67	0	0	1	67	6	72	5.21e-49	151	67
O42274_CROSI/1-67	2C7A:A	100	67	0	0	1	67	6	72	5.37e-49	151	67
Q28547_SHEEP/1-25	2C7A:B	100	25	0	0	1	25	48	72	3.93e-12	56.2	25
Q28547_SHEEP/1-25	2C7A:A	100	25	0	0	1	25	48	72	4.03e-12	56.2	25
B4E3T0_HUMAN/1-40	2C7A:B	100	40	0	0	1	40	33	72	7.37e-26	91.7	40
B4E3T0_HUMAN/1-40	2C7A:A	100	40	0	0	1	40	33	72	7.57e-26	91.7	40
A3KBE9_EUBMA/1-43	2C7A:B	100	43	0	0	1	43	30	72	3.04e-28	97.8	43
A3KBE9_EUBMA/1-43	2C7A:A	100	43	0	0	1	43	30	72	3.13e-28	97.8	43
Q765N5_ALLMI/1-38	2C7A:B	100	38	0	0	1	38	35	72	1.59e-24	88.2	38
Q765N5_ALLMI/1-38	2C7A:A	100	38	0	0	1	38	35	72	1.64e-24	88.2	38
A2D579_HYLKL/1-37	2C7A:B	100	37	0	0	1	37	36	72	8.81e-24	86.3	37
A2D579_HYLKL/1-37	2C7A:A	100	37	0	0	1	37	36	72	9.06e-24	86.3	37
A1YGA9_PANPA/601-628	4TNT:A	100	28	0	0	1	28	2	29	1.53e-16	67.4	28
A1YGA9_PANPA/601-628	4TNT:B	100	28	0	0	1	28	2	29	1.53e-16	67.4	28
B0FTZ5_RANPI/1-50	1R4I:A	100	50	0	0	1	50	23	72	2.03e-32	108	50
Q2PK04_9NEOB/1-31	1R4I:A	100	31	0	0	1	31	42	72	1.11e-17	70.5	31
Q90ZC2_9SAUR/1-48	1R4I:A	100	48	0	0	1	48	25	72	6.24e-31	104	48
Q4U102_9PASS/1-42	1R4I:A	100	42	0	0	1	42	31	72	7.42e-26	91.7	42
Q8JH77_TAEGU/1-40	1R4I:A	100	39	0	0	2	40	34	72	4.60e-24	87.0	40
Q9IA30_ANOCA/1-44	1R4I:A	100	44	0	0	1	44	29	72	8.41e-28	96.7	44
Q4U1T7_9COLU/1-35	1R4I:A	100	35	0	0	1	35	38	72	2.05e-21	80.1	35
Q95J36_PANTR/1-37	1R4I:A	100	37	0	0	1	37	36	72	1.35e-22	83.2	37
A9ZP45_9PASE/1-21	1R4I:B	100	21	0	0	1	21	50	70	1.09e-09	49.7	21
A9ZP45_9PASE/1-21	8RM6:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
A9ZP45_9PASE/1-21	8RM6:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
A9ZP45_9PASE/1-21	8RM7:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
A9ZP45_9PASE/1-21	8RM7:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
A9ZP45_9PASE/1-21	1R4I:A	100	21	0	0	1	21	52	72	1.17e-09	49.7	21
Q3UW58_MOUSE/1-29	4TNT:A	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
Q3UW58_MOUSE/1-29	4TNT:B	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
A1YGB0_PANPA/1-37	4TNT:A	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
A1YGB0_PANPA/1-37	4TNT:B	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
A2T784_PANTR/124-193	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
A2T784_PANTR/124-193	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
GCR_TUPGB/418-487	6BQU:A	100	68	0	0	3	70	3	70	1.22e-49	152	70
GCR_TUPGB/418-487	1RGD:A	100	68	0	0	3	70	1	68	1.22e-49	152	70
GCR_TUPGB/418-487	2GDA:A	100	68	0	0	3	70	2	69	1.26e-49	152	70
GCR_TUPGB/418-487	1GDC:A	100	68	0	0	3	70	2	69	1.26e-49	152	70
GCR_TUPGB/418-487	6BQU:B	100	68	0	0	3	70	3	70	1.26e-49	152	70
GCR_TUPGB/418-487	3G8U:B	100	68	0	0	3	70	2	69	1.26e-49	152	70
GCR_TUPGB/418-487	3G97:B	100	68	0	0	3	70	3	70	1.26e-49	152	70
GCR_TUPGB/418-487	1R4R:A	100	68	0	0	3	70	3	70	1.29e-49	152	70
GCR_TUPGB/418-487	3G99:B	100	68	0	0	3	70	3	70	1.29e-49	152	70
GCR_TUPGB/418-487	3G97:A	100	68	0	0	3	70	3	70	1.29e-49	152	70
GCR_TUPGB/418-487	3FYL:A	100	68	0	0	3	70	4	71	1.33e-49	152	70
GCR_TUPGB/418-487	3G6P:A	100	68	0	0	3	70	4	71	1.33e-49	152	70
GCR_TUPGB/418-487	3G6R:B	100	68	0	0	3	70	4	71	1.33e-49	152	70
GCR_TUPGB/418-487	3G6Q:B	100	68	0	0	3	70	4	71	1.33e-49	152	70
GCR_TUPGB/418-487	3G9J:A	100	68	0	0	3	70	4	71	1.33e-49	152	70
GCR_TUPGB/418-487	3G8X:B	100	68	0	0	3	70	2	69	1.37e-49	152	70
GCR_TUPGB/418-487	3G9P:A	100	68	0	0	3	70	4	71	1.37e-49	152	70
GCR_TUPGB/418-487	3G9P:B	100	68	0	0	3	70	4	71	1.37e-49	152	70
GCR_TUPGB/418-487	3G9O:A	100	68	0	0	3	70	4	71	1.37e-49	152	70
GCR_TUPGB/418-487	3G9O:B	100	68	0	0	3	70	4	71	1.37e-49	152	70
GCR_TUPGB/418-487	3FYL:B	100	68	0	0	3	70	4	71	1.41e-49	152	70
GCR_TUPGB/418-487	3G6U:B	100	68	0	0	3	70	4	71	1.41e-49	152	70
GCR_TUPGB/418-487	3G8X:A	100	68	0	0	3	70	3	70	1.41e-49	152	70
GCR_TUPGB/418-487	1R4R:B	100	68	0	0	3	70	7	74	1.45e-49	152	70
GCR_TUPGB/418-487	3G6U:A	100	68	0	0	3	70	4	71	1.45e-49	152	70
C7E722_MESAU/1-45	7PRW:A	100	45	0	0	1	45	30	74	1.96e-27	102	45
Q8JHA5_ALLMI/1-41	7PRW:A	100	41	0	0	1	41	34	74	3.38e-24	94.0	41
Q1KXY4_RAJER/1-29	5CBX:A	100	29	0	0	1	29	42	70	3.23e-16	66.6	29
Q1KXY4_RAJER/1-29	5CBY:B	100	29	0	0	1	29	43	71	3.23e-16	66.6	29
Q1KXY4_RAJER/1-29	5CBX:E	100	29	0	0	1	29	44	72	3.31e-16	66.6	29
Q1KXY4_RAJER/1-29	5CBX:B	100	29	0	0	1	29	44	72	3.40e-16	66.6	29
