	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
28	Q6QBS2_HUMAN/5-41	1IVO:C	100	37	0	0	1	37	1	37	5.0299999999999995e-25	88.6	37
29	Q6QBS2_HUMAN/5-41	1IVO:D	100	37	0	0	1	37	1	37	5.0299999999999995e-25	88.6	37
30	Q6QBS2_HUMAN/5-41	1NQL:B	100	37	0	0	1	37	3	39	5.14e-25	88.6	37
31	Q6QBS2_HUMAN/5-41	2KV4:A	100	37	0	0	1	37	5	41	5.77e-25	88.6	37
32	FA7_PANTR/110-140	4ZMA:L	100	31	0	0	1	31	50	80	3.9e-18	73.6	31
33	Q542C2_MOUSE/91-121	5KY2:B	100	31	0	0	1	31	5	35	3.65e-20	75.9	31
34	Q8K428_MOUSE/987-1017	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
35	A0MZ89_PIG/1-25	5KY4:B	100	25	0	0	1	25	7	31	2.33e-14	60.8	25
36	A7RDP3_DROSI/83-121	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
37	Q3UVN4_MOUSE/298-332	5UK5:B	100	35	0	0	1	35	271	305	1.49e-21	85.9	35
38	JAG1_HUMAN/298-332	4CBZ:A	100	35	0	0	1	35	267	301	2.8400000000000003e-21	85.1	35
39	Q7TQ50_MOUSE/757-787	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
40	NOTC1_HUMAN/795-825	9B3G:A	100	31	0	0	1	31	2	32	9.15e-19	74.3	31
41	Q5JVE8_HUMAN/90-120	9CLI:Z	100	31	0	0	1	31	50	80	1.2e-17	75.9	31
42	FA10_BOVIN/90-120	1WHE:A	100	31	0	0	1	31	50	80	2.75e-20	77.4	31
43	Q95ND6_PANTR/97-127	8EPH:C	100	31	0	0	1	31	5	35	3.83e-21	79.7	31
44	Q19UL0_HUMAN/5-34	8EPH:C	100	30	0	0	1	30	6	35	1.22e-19	75.9	30
45	FA9_PIG/52-82	1PFX:L	100	31	0	0	1	31	51	81	1.11e-20	80.1	31
46	Q0V7L8_BOVIN/286-320	5MVX:A	100	35	0	0	1	35	260	294	9.9e-21	83.6	35
47	Q6ULR6_HUMAN/47-76	1G1R:D	100	30	0	0	1	30	122	151	1.33e-18	75.1	30
48	Q5TI73_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
49	Q8WW79_HUMAN/173-203	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
50	A2D5E6_HYLKL/1-30	5MWB:A	100	30	0	0	1	30	9	38	1.41e-18	73.9	30
51	Q53H93_HUMAN/108-142	1XDT:R	100	35	0	0	1	35	2	36	8.19e-25	87.8	35
52	EGF_MOUSE/982-1017	1EPG:A	100	36	0	0	1	36	6	41	4.55e-24	86.3	36
53	EGF_HUMAN/976-1011	1P9J:A	100	36	0	0	1	36	8	43	1.62e-24	87.4	36
54	FA12_HUMAN/178-208	8OS5:A	100	31	0	0	1	31	142	172	1.34e-20	82.4	31
55	FA12_HUMAN/98-129	8OS5:A	100	32	0	0	1	32	62	93	3.85e-20	81.3	32
56	EDIL3_HUMAN/78-115	4D90:B	100	38	0	0	1	38	53	90	6.520000000000001e-27	95.9	38
57	NOTC1_HUMAN/144-174	5FM9:A	100	31	0	0	1	31	4	34	3.05e-19	76.6	31
58	1dan1	4ZMA:L	100	40	0	0	1	40	47	86	5.64e-26	94.0	40
59	FA7_PANPA/110-140	4ZMA:L	100	31	0	0	1	31	50	80	3.9e-18	73.6	31
60	B4DPM2_HUMAN/41-71	4ZMA:L	100	31	0	0	1	31	50	80	3.9e-18	73.6	31
61	FA7_HUMAN/110-140	4ZMA:L	100	31	0	0	1	31	50	80	3.9e-18	73.6	31
62	FA7_MOUSE/91-121	5KY2:B	100	31	0	0	1	31	5	35	3.65e-20	75.9	31
63	Q3U2F0_MOUSE/91-121	5KY2:B	100	31	0	0	1	31	5	35	3.65e-20	75.9	31
64	B4DRD3_HUMAN/44-75	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
65	TPA_PONAB/86-117	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
66	TPA_HUMAN/86-117	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
67	C9JN89_HUMAN/39-70	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
68	B4DN26_HUMAN/86-117	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
69	Q5HYM8_HUMAN/2-33	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
70	B4DV92_HUMAN/86-117	1TPG:A	100	32	0	0	1	32	51	82	1.63e-20	78.2	32
71	Q7TQ51_MOUSE/982-1012	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
72	NOTC1_HUMAN/987-1017	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
73	Q7TQ50_MOUSE/987-1017	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
74	Q7TQ52_MOUSE/972-1002	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
75	NOTC1_RAT/987-1017	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
76	NOTC1_MOUSE/987-1017	5KY4:B	100	31	0	0	1	31	1	31	1.39e-19	74.3	31
77	A7RDP1_DROSI/83-121	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
78	B3NL50_DROER/78-116	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
79	B4PB14_DROYA/78-116	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
80	A7RDP4_DROSI/83-121	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
81	A7RDP2_DROSI/83-121	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
82	SPITZ_DROME/82-120	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
83	B3MN40_DROAN/73-111	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
84	B4QA13_DROSI/78-116	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
85	A7RDP7_DROSI/83-121	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
86	A4V0W1_DROME/82-120	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
87	B4I5Y3_DROSE/78-116	3LTF:D	100	39	0	0	1	39	6	44	5.06e-27	94.0	39
88	B0YJC6_HUMAN/112-142	3H5C:B	100	31	0	0	1	31	3	33	7.04e-18	75.9	31
89	JAG1_RAT/298-332	5UK5:B	100	35	0	0	1	35	271	305	1.49e-21	85.9	35
90	JAG1_MOUSE/298-332	5UK5:B	100	35	0	0	1	35	271	305	1.49e-21	85.9	35
91	Q4KMR2_HUMAN/298-332	4CBZ:A	100	35	0	0	1	35	267	301	2.8400000000000003e-21	85.1	35
92	B4DYR1_HUMAN/139-173	4CBZ:A	100	35	0	0	1	35	267	301	2.8400000000000003e-21	85.1	35
93	B2R6U9_HUMAN/298-332	4CBZ:A	100	35	0	0	1	35	267	301	2.8400000000000003e-21	85.1	35
94	NOTC1_MOUSE/757-787	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
95	NOTC1_RAT/757-787	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
96	Q7TQ51_MOUSE/752-782	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
97	NOTC1_HUMAN/757-787	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
98	Q8K428_MOUSE/757-787	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
99	Q7TQ52_MOUSE/742-772	9B3N:A	100	31	0	0	1	31	3	33	1.44e-18	75.9	31
100	FA10_HUMAN/90-120	9CLI:Z	100	31	0	0	1	31	50	80	1.2e-17	75.9	31
101	B7ZBK1_HUMAN/90-120	9CLI:Z	100	31	0	0	1	31	50	80	1.2e-17	75.9	31
102	Q5JVE7_HUMAN/90-120	9CLI:Z	100	31	0	0	1	31	50	80	1.2e-17	75.9	31
103	Q3MHW2_BOVIN/81-111	1WHE:A	100	31	0	0	1	31	50	80	2.75e-20	77.4	31
104	Q19UL1_HUMAN/4-34	8EPH:C	100	31	0	0	1	31	5	35	3.83e-21	79.7	31
105	FA9_HUMAN/97-127	8EPH:C	100	31	0	0	1	31	5	35	3.83e-21	79.7	31
106	FA9_PANTR/97-127	8EPH:C	100	31	0	0	1	31	5	35	3.83e-21	79.7	31
107	A8CZ27_MACMU/97-127	8EPH:C	100	31	0	0	1	31	5	35	3.83e-21	79.7	31
108	DLL4_HUMAN/286-320	5MVX:A	100	35	0	0	1	35	260	294	9.9e-21	83.6	35
109	B2R9L8_HUMAN/286-320	5MVX:A	100	35	0	0	1	35	260	294	9.9e-21	83.6	35
110	B2RAJ1_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
111	Q5TI74_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
112	Q5TI72_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
113	Q5TI75_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
114	LYAM2_HUMAN/143-173	8R5M:A	100	31	0	0	1	31	122	152	1e-17	75.1	31
115	LYAM1_MACMU/160-190	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
116	Q9UJ43_HUMAN/173-203	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
117	LYAM1_HUMAN/160-190	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
118	LYAM1_PAPHA/160-190	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
119	LYAM1_PONPY/160-190	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
120	LYAM1_PANTR/160-190	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
121	Q6ULR8_HUMAN/16-46	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
122	B4DQA0_HUMAN/113-143	3CFW:A	100	31	0	0	1	31	122	152	4.980000000000001e-21	81.3	31
123	D2GUP5_AILME/94-128	1XDT:R	100	35	0	0	1	35	2	36	8.19e-25	87.8	35
124	HBEGF_PIG/108-142	1XDT:R	100	35	0	0	1	35	2	36	8.19e-25	87.8	35
125	HBEGF_HUMAN/108-142	1XDT:R	100	35	0	0	1	35	2	36	8.19e-25	87.8	35
126	HBEGF_CERAE/108-142	1XDT:R	100	35	0	0	1	35	2	36	8.19e-25	87.8	35
127	Q569W5_MOUSE/982-1017	1EPG:A	100	36	0	0	1	36	6	41	4.55e-24	86.3	36
128	Q8VD07_MOUSE/965-1000	1EPG:A	100	36	0	0	1	36	6	41	4.55e-24	86.3	36
129	Q3UWD7_MOUSE/481-516	1EPG:A	100	36	0	0	1	36	6	41	4.55e-24	86.3	36
130	B4DRK7_HUMAN/934-969	1P9J:A	100	36	0	0	1	36	8	43	1.62e-24	87.4	36
131	Q8IZZ5_HUMAN/178-208	8OS5:A	100	31	0	0	1	31	142	172	1.34e-20	82.4	31
132	Q8IZZ5_HUMAN/98-129	8OS5:A	100	32	0	0	1	32	62	93	3.85e-20	81.3	32
133	Q8N610_HUMAN/78-115	4D90:B	100	38	0	0	1	38	53	90	6.520000000000001e-27	95.9	38
134	EDIL3_PONAB/78-115	4D90:B	100	38	0	0	1	38	53	90	6.520000000000001e-27	95.9	38
