	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
99	Q99KL3_MOUSE/1-60	4F02:A	100	60	0	0	1	60	101	160	2.86e-38	127.0	60
100	1cvja2	4F02:A	100	89	0	0	1	89	82	170	7.250000000000001e-59	180.0	89
101	B5VHU1_YEAS6/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
102	C8Z7I7_YEAS8/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
103	PABP_YEAST/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
104	A6ZRC1_YEAS7/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
105	B3LRS6_YEAS1/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
106	C7GS45_YEAS2/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
107	D3DM73_YEAST/128-197	6R5K:H	100	70	0	0	1	70	94	163	7.879999999999999e-42	142.0	70
108	SF3B4_MOUSE/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
109	SF3B4_HUMAN/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
110	SF3B4_RAT/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
111	Q6P872_XENTR/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
112	Q3MHE6_BOVIN/96-167	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
113	Q5SZ64_HUMAN/59-130	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
114	Q8JGT1_DANRE/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
115	Q53FG6_HUMAN/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
116	Q4SJ30_TETNG/136-207	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
117	Q6NWB3_DANRE/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
118	D2I4U8_AILME/102-173	7VPX:4	100	72	0	0	1	72	92	163	3.27e-47	150.0	72
119	NUCL_MACFA/489-555	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
120	B3KM80_HUMAN/314-380	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
121	Q6ZS99_HUMAN/381-447	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
122	Q9QZX1_RAT/493-559	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
123	NUCL_PONAB/490-556	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
124	NUCL_HUMAN/488-554	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
125	B3KTP9_HUMAN/411-477	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
126	Q9BQ02_HUMAN/260-326	2FC9:A	100	67	0	0	1	67	18	84	6.439999999999999e-41	131.0	67
127	Q40426_NICSY/8-78	4C7Q:A	100	71	0	0	1	71	9	79	1.3400000000000002e-47	148.0	71
128	RBY1A_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
129	RBY1D_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
130	RBY1E_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
131	B7ZMD9_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
132	B9EIP3_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
133	RBY1B_HUMAN/10-79	2FY1:A	100	70	0	0	1	70	10	79	9.79e-45	141.0	70
134	Q4V898_RAT/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
135	HNRPG_PANTR/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
136	Q9WV02_MOUSE/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
137	Q9R0Y0_MOUSE/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
138	A2AFI4_MOUSE/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
139	Q5ZKQ9_CHICK/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
140	D3JUI8_BOVIN/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
141	A2AFI3_MOUSE/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
142	D2HD91_AILME/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
143	HNRPG_HUMAN/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
144	D3DWH0_HUMAN/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
145	Q4R7F0_MACFA/10-80	2MB0:B	100	71	0	0	1	71	10	80	1.98e-44	140.0	71
146	C0SSX0_9MURI/1-70	2MB0:B	100	70	0	0	1	70	11	80	7.72e-44	139.0	70
147	B4E352_HUMAN/1-41	2MB0:B	100	41	0	0	1	41	40	80	9.91e-23	84.3	41
148	B5G1F6_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
149	B4E2X2_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
150	A9CPG7_ALLMI/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
151	Q4R5L7_MACFA/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
152	Q5ZLU8_CHICK/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
153	Q3SZN4_BOVIN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
154	Q45KQ2_CHICK/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
155	D2HMD7_AILME/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
156	CIRBP_PONAB/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
157	Q53XX5_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
158	B5G1F8_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
159	CIRBP_HUMAN/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
160	B5G1G7_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
161	B5G1G3_TAEGU/8-78	1X5S:A	100	71	0	0	1	71	15	85	2.44e-44	140.0	71
162	Q58T12_MACFA/1-53	1X5S:A	100	53	0	0	1	53	31	83	4.21e-31	106.0	53
163	RBM3_HUMAN/8-78	7EB1:A	100	71	0	0	1	71	8	78	7.32e-47	146.0	71
164	B2RIJ2_PORG3/5-75	7JLY:A	100	71	0	0	1	71	4	74	2.79e-44	139.0	71
165	Q7MWI3_PORGI/5-75	7JLY:A	100	71	0	0	1	71	4	74	2.79e-44	139.0	71
166	RRP2_SPIOL/86-156	5X8R:v	100	71	0	0	1	71	16	86	2.98e-44	143.0	71
167	CSTF2_HUMAN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
168	B3V096_HUMAN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
169	B3DL52_XENTR/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
170	B3V099_MOUSE/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
171	A1A4I6_BOVIN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
172	Q7ZYT8_XENLA/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
173	CSTF2_PONAB/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
174	CSTF2_MOUSE/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
175	Q5ZLS0_CHICK/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
176	Q68F10_XENLA/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
177	B3V097_MOUSE/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
178	A2AEK1_MOUSE/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
179	CSTF2_BOVIN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
180	B4F7F1_RAT/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
181	Q91581_XENLA/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
182	B4DUD5_HUMAN/18-88	6Q2I:A	100	71	0	0	1	71	18	88	3.4900000000000003e-47	147.0	71
183	RNA15_YEAST/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
184	C7GS23_YEAS2/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
185	C8Z8J9_YEAS8/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
186	A6ZUV2_YEAS7/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
187	B3LIQ4_YEAS1/20-90	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
188	B5VIS4_YEAS6/31-101	2X1F:A	100	71	0	0	1	71	5	75	1.99e-46	145.0	71
189	B0V4N7_ACIBY/3-73	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
190	B2I386_ACIBC/10-80	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
191	A3M1V4_ACIBT/3-73	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
192	D0CAL6_ACIBA/10-80	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
193	D0BW58_9GAMM/11-81	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
194	B7I4S4_ACIB5/3-73	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
195	B7H0R0_ACIB3/3-73	7QZP:A	100	71	0	0	1	71	3	73	7.19e-46	143.0	71
196	Q05DR1_HUMAN/12-82	2E5H:A	100	71	0	0	1	71	19	89	4.7e-45	142.0	71
197	Q4R3E5_MACFA/12-82	2E5H:A	100	71	0	0	1	71	19	89	4.7e-45	142.0	71
198	ZCRB1_HUMAN/12-82	2E5H:A	100	71	0	0	1	71	19	89	4.7e-45	142.0	71
199	D2HHW1_AILME/12-82	2E5H:A	100	71	0	0	1	71	19	89	4.7e-45	142.0	71
200	Q4E1N5_TRYCR/45-115	1U6F:A	100	71	0	0	1	71	45	115	4.5599999999999996e-45	143.0	71
201	Q967R0_TRYCR/45-115	1U6F:A	100	71	0	0	1	71	45	115	4.5599999999999996e-45	143.0	71
202	B3MRN2_DROAN/130-200	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
203	B4IHJ8_DROSE/119-189	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
204	A4V436_DROME/87-157	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
205	A4V434_DROME/117-187	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
206	SXL_DROME/127-197	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
207	B4M7Y6_DROVI/120-190	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
208	B3NTN2_DROER/87-157	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
209	B4Q147_DROYA/87-157	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
210	SXL_DROSU/129-199	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
211	B5DLD4_DROPS/129-199	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
212	D3PFI6_DROME/95-165	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
213	B4L577_DROMO/119-189	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
214	C9QP40_DROME/133-203	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
215	B4H2R1_DROPE/129-199	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
216	D0IQK2_DROME/112-182	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
217	B4N273_DROWI/123-193	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
218	B4R5X5_DROSI/119-189	4QQB:B	100	71	0	0	1	71	5	75	2.7899999999999998e-45	145.0	71
219	ELAV3_HUMAN/41-111	1FNX:H	100	71	0	0	1	71	7	77	2.2799999999999998e-45	145.0	71
220	Q76IJ9_RAT/41-111	1FNX:H	100	71	0	0	1	71	7	77	2.2799999999999998e-45	145.0	71
221	D2HGW2_AILME/38-108	1FNX:H	100	71	0	0	1	71	7	77	2.2799999999999998e-45	145.0	71
222	ELAV3_MOUSE/41-111	1FNX:H	100	71	0	0	1	71	7	77	2.2799999999999998e-45	145.0	71
223	Q96J71_HUMAN/1-62	1FNX:H	100	62	0	0	1	62	16	77	2.13e-38	127.0	62
224	A2A9R8_MOUSE/48-118	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
225	ELAV4_RAT/41-111	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
226	A9C3V1_DANRE/82-152	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
227	Q9PW22_CHICK/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
228	D4AAT0_RAT/46-116	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
229	Q4RUF3_TETNG/47-117	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
230	ELAV4_MOUSE/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
231	Q9CXQ0_MOUSE/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
232	A2A9S0_MOUSE/65-135	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
233	B1APY8_HUMAN/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
234	A2VDK5_BOVIN/48-118	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
235	Q80XH9_MOUSE/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
236	A2A9S2_MOUSE/48-118	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
237	ELAV4_HUMAN/48-118	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
238	Q8BVA9_MOUSE/48-118	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
239	B0BMT8_RAT/41-111	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
240	Q90ZR8_LABRO/77-147	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
241	B7Z4G7_HUMAN/51-121	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
242	D2HHB5_AILME/45-115	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
243	A9C3V0_DANRE/77-147	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
244	Q90409_DANRE/46-116	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
245	B1APY9_HUMAN/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
246	A2A9R6_MOUSE/53-123	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
247	A2A9S3_MOUSE/51-121	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
248	A2A9R4_MOUSE/46-116	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
249	B7Z5E0_HUMAN/14-84	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
250	A9C3U9_DANRE/90-160	1FXL:A	100	71	0	0	1	71	5	75	1.07e-44	143.0	71
