	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
23	Q1HP67_HUMAN/712-789	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
24	APOA_HUMAN/2992-3069	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
25	Q1HP67_HUMAN/370-447	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
26	APOA_HUMAN/3106-3183	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
27	APOA_HUMAN/2080-2157	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
28	APOA_HUMAN/1624-1701	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
29	APOA_HUMAN/2194-2271	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
30	APOA_HUMAN/940-1017	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
31	APOA_HUMAN/484-561	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
32	APOA_HUMAN/370-447	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
33	APOA_HUMAN/2308-2385	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
34	APOA_HUMAN/712-789	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
35	APOA_HUMAN/1168-1245	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
36	Q1HP67_HUMAN/484-561	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
37	APOA_HUMAN/2764-2841	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
38	APOA_HUMAN/1738-1815	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
39	Q1HP67_HUMAN/598-675	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
40	APOA_HUMAN/1396-1473	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
41	Q1HP67_HUMAN/256-333	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
42	APOA_HUMAN/2536-2613	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
43	APOA_HUMAN/2650-2727	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
44	APOA_HUMAN/3220-3297	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
45	APOA_HUMAN/1054-1131	6RX7:C	100	78	0	0	1	78	15	92	1.95e-59	178.0	78
46	B2R7F8_HUMAN/275-352	4A5T:S	100	78	0	0	1	78	256	333	4.23e-55	184.0	78
47	PLMN_HUMAN/275-352	4A5T:S	100	78	0	0	1	78	256	333	4.23e-55	184.0	78
48	B2R7F8_HUMAN/185-262	4A5T:S	100	78	0	0	1	78	166	243	3.17e-56	187.0	78
49	PLMN_HUMAN/185-262	4A5T:S	100	78	0	0	1	78	166	243	3.17e-56	187.0	78
50	Q866J9_9PRIM/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
51	Q866J0_MIOTA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
52	Q866K0_HYLLA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
53	Q866J8_CERAE/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
54	Q866J7_SEMEN/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
55	Q866K3_ALLNI/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
56	Q866J3_NASLA/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
57	Q866K2_PANTR/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
58	Q866J2_MACMU/2-39	4A5T:S	100	38	0	0	1	38	166	203	2.34e-22	89.7	38
59	THRB_BOVIN/109-187	1NL2:A	100	79	0	0	1	79	66	144	7.8200000000000005e-56	180.0	79
60	2pf1	2PF1:A	100	93	0	0	1	93	29	121	1.59e-70	208.0	93
61	THRB_HUMAN/108-186	4O03:A	100	79	0	0	1	79	65	143	5.75e-55	181.0	79
62	C9JV37_HUMAN/98-176	4O03:A	100	79	0	0	1	79	65	143	5.75e-55	181.0	79
63	A6PVI2_HUMAN/120-166	4A5T:S	100	47	0	0	1	47	84	130	5.73e-26	100.0	47
64	PLMN_HUMAN/103-181	4A5T:S	100	79	0	0	1	79	84	162	2.1399999999999998e-53	179.0	79
65	B2R7F8_HUMAN/103-181	4A5T:S	100	79	0	0	1	79	84	162	2.1399999999999998e-53	179.0	79
66	1pkr	4A5T:S	100	80	0	0	1	80	83	162	6.129999999999999e-54	181.0	80
67	Q5TEH5_HUMAN/103-136	4A5T:S	100	34	0	0	1	34	84	117	2.71e-17	75.1	34
68	A8K6K9_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
69	HGF_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
70	C9JBP9_HUMAN/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
71	Q59H59_HUMAN/163-241	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
72	C9E9X5_MACFA/128-206	7MOA:D	100	79	0	0	1	79	95	173	2.4e-55	183.0	79
73	C9E9X4_RABIT/128-206	4D3C:A	100	79	0	0	1	79	92	170	5.28e-60	182.0	79
74	Q8C9G5_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
75	HGF_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
76	D2H7K2_AILME/99-177	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
77	O55027_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
78	HGF_CANFA/128-206	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
79	Q53WS5_MOUSE/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
80	Q9N1B8_SHEEP/17-95	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
81	HGF_RAT/129-207	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
82	HGF_FELCA/126-204	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
83	HGF_BOVIN/128-206	4IUA:F	100	79	0	0	1	79	93	171	3.2700000000000002e-59	183.0	79
84	Q9BGN9_BOVIN/1-32	7MOA:D	100	32	0	0	1	32	142	173	4.86e-20	82.8	32
85	B5AMJ3_SHEEP/1-35	7MOA:D	100	35	0	0	1	35	132	166	1.61e-20	84.3	35
86	PLMN_HUMAN/481-560	4A5T:S	100	80	0	0	1	80	462	541	3.5500000000000004e-57	189.0	80
87	B4DPH4_HUMAN/78-157	4A5T:S	100	80	0	0	1	80	462	541	3.5500000000000004e-57	189.0	80
88	Q8N696_HUMAN/14-93	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
89	APOA_HUMAN/4228-4307	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
90	Q1HP67_HUMAN/1720-1799	4BVV:A	100	80	0	0	1	80	2	81	3.3200000000000002e-65	192.0	80
91	C9E9X5_MACFA/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
92	C9JBP9_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
93	HGF_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
94	C9E9X6_MACFA/206-283	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
95	A8K6K9_HUMAN/211-288	7MOA:D	100	78	0	0	1	78	178	255	6.02e-58	190.0	78
96	HGF_HUMAN/305-383	7MOA:D	100	79	0	0	1	79	272	350	8.74e-58	190.0	79
97	A8K6K9_HUMAN/305-383	7MOA:D	100	79	0	0	1	79	272	350	8.74e-58	190.0	79
98	ROR2_DROME/219-297	7ME4:A	100	79	0	0	1	79	152	230	4.09e-63	192.0	79
99	B3NRR2_DROER/221-299	7ME4:A	100	79	0	0	1	79	152	230	4.09e-63	192.0	79
100	B4P4U6_DROYA/219-297	7ME4:A	100	79	0	0	1	79	152	230	4.09e-63	192.0	79
101	B4HQ08_DROSE/219-297	7ME4:A	100	79	0	0	1	79	152	230	4.09e-63	192.0	79
102	A2VCQ3_HUMAN/316-394	7TNG:A	100	79	0	0	1	79	4	82	4.31e-62	185.0	79
103	ROR1_HUMAN/313-391	7TNG:A	100	79	0	0	1	79	4	82	4.31e-62	185.0	79
104	D2H7H8_AILME/259-337	7TNG:A	100	79	0	0	1	79	4	82	4.31e-62	185.0	79
105	Q66K77_HUMAN/313-391	7TNG:A	100	79	0	0	1	79	4	82	4.31e-62	185.0	79
106	B1APY4_HUMAN/176-254	6OSN:A	100	79	0	0	1	79	7	85	2.35e-61	183.0	79
107	A6NNI9_HUMAN/176-254	6OSN:A	100	79	0	0	1	79	7	85	2.35e-61	183.0	79
108	A1L4F5_HUMAN/316-394	6OSN:A	100	79	0	0	1	79	7	85	2.35e-61	183.0	79
109	ROR2_HUMAN/316-394	6OSN:A	100	79	0	0	1	79	7	85	2.35e-61	183.0	79
110	2hppp	2HPP:P	100	79	0	0	1	79	1	79	1.9000000000000001e-59	178.0	79
111	THRB_PONAB/214-292	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
112	B4DDT3_HUMAN/62-140	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
113	THRB_HUMAN/213-291	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
114	C9JV37_HUMAN/203-281	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
115	2hpqp	6C2W:B	100	79	0	0	1	79	170	248	2.2e-55	182.0	79
116	B4DRD3_HUMAN/173-254	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
117	B4DN26_HUMAN/126-207	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
118	TPA_HUMAN/215-296	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
119	B8ZX62_HUMAN/215-296	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
120	B4DNJ1_HUMAN/89-170	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
121	C9JN89_HUMAN/168-249	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
122	B4DV92_HUMAN/152-233	1PK2:A	100	82	0	0	1	82	7	88	3.23e-63	188.0	82
123	1tpka	1PK2:A	100	88	0	0	1	88	3	90	4.47e-67	198.0	88
124	FA12_HUMAN/217-295	8OS5:A	100	79	0	0	1	79	181	259	1.37e-59	184.0	79
125	Q8IZZ5_HUMAN/217-295	8OS5:A	100	79	0	0	1	79	181	259	1.37e-59	184.0	79
126	UROK_HUMAN/70-151	1URK:A	100	82	0	0	1	82	45	126	1.1900000000000001e-64	193.0	82
127	Q5PY49_HUMAN/50-131	1URK:A	100	82	0	0	1	82	45	126	1.1900000000000001e-64	193.0	82
128	B2R7F2_HUMAN/70-151	1URK:A	100	82	0	0	1	82	45	126	1.1900000000000001e-64	193.0	82
129	B4DNJ4_HUMAN/1-65	1URK:A	100	65	0	0	1	65	62	126	2.06e-49	154.0	65
130	1kdu	1URK:A	100	85	0	0	1	85	44	128	4.92e-67	199.0	85
131	UROK_MOUSE/71-152	3LAQ:B	100	82	0	0	1	82	44	125	5.03e-65	194.0	82
132	Q8C6L2_MOUSE/71-152	3LAQ:B	100	82	0	0	1	82	44	125	5.03e-65	194.0	82
133	Q0VBA8_MOUSE/71-152	3LAQ:B	100	82	0	0	1	82	44	125	5.03e-65	194.0	82
134	C1P671_HUMAN/34-116	5FWV:A	100	83	0	0	1	83	4	86	3.35e-66	202.0	83
135	KREM1_HUMAN/32-114	5FWV:A	100	83	0	0	1	83	4	86	3.35e-66	202.0	83
136	C9JVI5_HUMAN/32-114	5FWV:A	100	83	0	0	1	83	4	86	3.35e-66	202.0	83
137	Q99JC8_RAT/89-159	2K51:A	100	71	0	0	1	71	6	76	1.23e-57	173.0	71
