	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
60	Q3LZI4_RAT/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
61	NR4A2_PONAB/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
62	NR4A2_MOUSE/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
63	D2HUI7_AILME/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
64	Q3LZI8_RAT/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
65	Q53EL4_HUMAN/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
66	NR4A2_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
67	Q6NXU0_HUMAN/198-267	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
68	Q3TYI4_MOUSE/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
69	Q3LZI7_RAT/261-330	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
70	Q545Q1_MOUSE/268-337	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154.0	70
71	NR4A1_MOUSE/268-337	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154.0	70
72	NR4A1_RAT/264-333	1CIT:A	100	70	0	0	1	70	1	70	7.22e-50	154.0	70
73	Q5RBB0_PONAB/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
74	Q5RBB0_PONAB/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
75	Q7T0V3_XENLA/244-313	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
76	Q7T0V3_XENLA/244-313	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
77	Q53Y00_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
78	Q53Y00_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
79	NR4A1_CANFA/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
80	NR4A1_CANFA/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
81	Q0V9X8_XENTR/244-313	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
82	Q0V9X8_XENTR/244-313	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
83	NR4A1_BOVIN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
84	NR4A1_BOVIN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
85	Q8N3V2_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
86	Q8N3V2_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
87	NR4A1_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
88	NR4A1_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
89	B4DML7_HUMAN/278-347	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
90	B4DML7_HUMAN/278-347	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
91	Q6IBU8_HUMAN/265-334	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
92	Q6IBU8_HUMAN/265-334	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
93	Q6ZMM6_HUMAN/319-388	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
94	Q6ZMM6_HUMAN/319-388	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
95	B2D0A3_PHOSU/110-136	1HCP:A	100	27	0	0	1	27	5	31	2.73e-17	69.3	27
96	A2T780_PANTR/7-38	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
97	A2T7T3_PONPY/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
98	A1YFL7_SAGLB/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
99	A1YGA5_PANPA/32-63	1HCP:A	100	32	0	0	1	32	5	36	5.28e-21	79.0	32
100	B5TZ79_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139.0	61
101	B5TKC0_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139.0	61
102	B5TZ77_HUMAN/1-61	1HCP:A	100	61	0	0	1	61	14	74	2.06e-44	139.0	61
103	ESR1_CNEUN/1-38	1HCP:A	100	38	0	0	1	38	37	74	3.04e-24	87.4	38
104	Q6QDA2_LEPOC/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.3999999999999997e-23	85.1	37
105	Q52R87_LEPOC/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.3999999999999997e-23	85.1	37
106	B0QYW7_HUMAN/1-37	1HCP:A	100	37	0	0	1	37	38	74	2.3999999999999997e-23	85.1	37
107	C8CJL6_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
108	C0LLI6_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
109	C0L927_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
110	C0LLI9_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
111	C0LLI5_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
112	C8CJL1_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
113	B5TZ82_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
114	B6DU69_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
115	B6DP72_HUMAN/1-59	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
116	B6ZK19_TORTR/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
117	ESR1_CHICK/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
118	Q5T5H7_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
119	B0QYW6_HUMAN/87-156	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
120	Q95L13_SHEEP/19-88	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
121	Q8UWA9_CNEUN/174-243	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
122	A2T688_PAPHA/32-101	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
123	B6E1V9_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
124	D2HE37_AILME/168-237	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
125	B6CK24_CEBAP/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
126	ESR1_TAEGU/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
127	D1MGW1_STECO/43-112	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
128	Q95JC1_CANFA/84-153	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
129	Q765N7_ALLMI/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
130	B6ZGU3_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
131	A8KAF4_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
132	B6CK22_TRAOB/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
133	B6CK23_ATEPA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
134	ESR1_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
135	A8QZK3_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
136	Q3LGB2_CRONI/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
137	B6F0Z4_PRODO/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
138	Q8UWB0_CAICR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
139	ESR1_MESAU/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
140	B4E3R5_HUMAN/110-179	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
141	B6F101_PROAN/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
142	ESR1_BOVIN/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
143	D0FYH4_RAT/188-257	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
144	ESR1_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
145	Q14267_HUMAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
146	D3Z6V3_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
147	B6CK20_CERAE/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
148	ESR1_PIG/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
149	A6YII1_CARCR/162-231	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
150	B6ZK18_9FALC/175-244	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
151	Q1EDB6_MICOH/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
152	ESR1_HORSE/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
153	A2D569_HYLKL/32-101	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
154	B6CK21_COLGU/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
155	A6YFV2_ANAPL/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
156	ESR1_FELCA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
157	Q3UT58_MOUSE/187-256	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
158	B6CK18_HYLLA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
159	A1YF32_9PRIM/31-100	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
160	Q8AYH0_COTJA/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
161	B6CK16_9PRIM/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
162	B6CK19_PAPAN/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
163	B3VQI7_MOUSE/184-253	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
164	B6CK17_PONPY/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
165	Q6MZQ9_HUMAN/10-79	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
166	B6CZ21_9SAUR/177-246	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
167	B6CK15_PANPA/183-252	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
168	Q6S9F0_FELCA/5-74	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
169	ESR1_RAT/188-257	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
170	ESR1_SHEEP/48-111	1HCP:A	100	64	0	0	1	64	5	68	7.209999999999999e-48	148.0	64
171	C7FFR5_HUMAN/1-46	1HCP:A	100	46	0	0	1	46	16	61	8.67e-33	109.0	46
172	B6DU70_HUMAN/1-60	1HCP:A	100	60	0	0	1	60	15	74	8.04e-44	137.0	60
173	Q1HLJ0_9AVES/1-31	1HCP:A	100	31	0	0	1	31	44	74	4.65e-17	68.9	31
174	C0LLI8_HUMAN/1-19	4AA6:E	100	19	0	0	1	19	52	70	3.7e-07	43.1	19
175	C0LLI8_HUMAN/1-19	1HCQ:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
176	C0LLI8_HUMAN/1-19	4AA6:A	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
177	C0LLI8_HUMAN/1-19	4AA6:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
178	C0LLI8_HUMAN/1-19	4AA6:F	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
179	C0LLI8_HUMAN/1-19	1HCQ:F	100	19	0	0	1	19	55	73	3.95e-07	43.1	19
180	C0LLI8_HUMAN/1-19	1HCQ:A	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
181	C0LLI8_HUMAN/1-19	1HCQ:E	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
182	C0LLI8_HUMAN/1-19	1HCP:A	100	19	0	0	1	19	56	74	4.12e-07	43.1	19
183	B6DU68_HUMAN/1-27	1HCP:A	100	27	0	0	1	27	48	74	1.24e-13	60.1	27
184	D0VXZ2_9SAUR/1-58	1HCP:A	100	58	0	0	1	58	17	74	3.52e-42	133.0	58
185	Q27IY4_RANPI/1-56	1HCP:A	100	56	0	0	1	56	19	74	3.12e-40	128.0	56
186	B6DU67_HUMAN/1-43	1HCP:A	100	43	0	0	1	43	16	58	2.0999999999999998e-30	103.0	43
187	Q3US92_MOUSE/1-34	8IFO:B	100	34	0	0	1	34	39	72	4.45e-19	74.3	34
188	Q64115_9MURI/1-34	1LO1:A	100	34	0	0	1	34	32	65	2.02e-19	75.5	34
189	B6ZGU4_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
190	ERR2_RAT/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
191	A5HNC3_ORYLA/99-168	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
192	Q2I6X3_FUNHE/145-214	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
193	Q9HCB2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
194	ERR3_HUMAN/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
195	ERR3_PONAB/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
196	Q6Q6F5_DANRE/8-77	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
197	Q4RLV4_TETNG/105-174	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
198	A2VDJ2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
199	ERR3_MOUSE/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
200	Q5UKY7_CHICK/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
201	ERR2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
202	B6ZGU5_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
203	Q5R8S5_PONAB/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
204	D3YII9_LARCR/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
205	Q2T9T6_BOVIN/146-215	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
206	C0SQ93_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
207	C9JU32_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
208	A5HNC2_ORYLA/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
209	ERR3_RAT/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
210	Q4RR47_TETNG/102-171	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
211	Q2I6X4_FUNHE/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
212	Q5F0P8_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
213	Q5F0P7_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
214	D2HSD6_AILME/119-188	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
215	A4IIT9_XENTR/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
216	Q19N29_MICRS/89-158	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
217	B2RRU9_MOUSE/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
218	D2D3P2_PIG/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
219	ERR1_MOUSE/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
220	ERR1_HUMAN/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
221	Q569H8_HUMAN/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
222	D2H4T5_AILME/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
223	ERR1_CANFA/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
224	ERR1_RAT/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.7499999999999996e-48	149.0	70
225	Q96I02_HUMAN/1-43	8CEF:K	100	43	0	0	1	43	31	73	1.61e-25	91.3	43
226	Q812G5_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
227	Q9GLC8_SHEEP/2-71	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
228	STF1_BOVIN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
229	D2HDG6_AILME/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
230	STF1_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
231	Q6QGY2_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
232	STF1_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
233	STF1_PIG/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
234	Q3U0G1_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
235	B6ZGU8_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
236	Q9ER12_RAT/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
237	STF1_RAT/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
238	Q5T6F6_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
239	P97782_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
240	A2AQM0_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
241	NR5A2_HUMAN/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
242	D2GZP6_AILME/63-132	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
243	B6ZGU9_HUMAN/44-113	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
244	Q9GKL1_HORSE/38-107	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
245	A1YG80_PANPA/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
246	A1YF04_9PRIM/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
247	A2T752_PANTR/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
248	O60587_HUMAN/4-73	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
249	B4E2P3_HUMAN/12-81	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
250	Q9UEC0_HUMAN/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
251	NR5A2_CHICK/44-113	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155.0	70
